complexity,loss,score,equation,sympy_format,lambda_format
1,30057.268,0.0,x4,x4,PySRFunction(X=>x4)
2,26799.904,0.11470618987683004,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,97.81494,2.8065381291463725,exp(x3 + x4),exp(x3 + x4),PySRFunction(X=>exp(x3 + x4))
5,97.814156,8.015167641659882e-06,exp(x4) * exp(x3),exp(x3)*exp(x4),PySRFunction(X=>exp(x3)*exp(x4))
6,80.69406,0.19240434432369632,exp(x4 + x2) + x4,x4 + exp(x2 + x4),PySRFunction(X=>x4 + exp(x2 + x4))
7,52.310387,0.4334700110607234,exp(x0 + x0) + exp(x4),exp(x4) + exp(x0 + x0),PySRFunction(X=>exp(x4) + exp(x0 + x0))
8,28.920725,0.5926364894255424,x4 * ((x4 + x4) * exp(x4)),x4*(x4 + x4)*exp(x4),PySRFunction(X=>x4*(x4 + x4)*exp(x4))
10,2.2721753,1.2719104057800048,x4 * (((x4 + x1) * exp(x4)) + x4),x4*(x4 + (x1 + x4)*exp(x4)),PySRFunction(X=>x4*(x4 + (x1 + x4)*exp(x4)))
12,1.7469313,0.13143847437515746,((exp(x0) * (x2 + x2)) + (x0 * x0)) * x1,x1*(x0*x0 + (x2 + x2)*exp(x0)),PySRFunction(X=>x1*(x0*x0 + (x2 + x2)*exp(x0)))
15,1.4135712,0.07058047917364366,(sin(x0) * (x1 ^ x4)) + ((exp(x4) * (x4 + x4)) * x4),x1**x4*sin(x0) + x4*(x4 + x4)*exp(x4),PySRFunction(X=>x1**x4*sin(x0) + x4*(x4 + x4)*exp(x4))
16,1.3022473,0.08202780399497404,(sin(sin(x0)) * (x4 ^ x4)) + (((x4 + x4) * exp(x4)) * x4),x4*(x4 + x4)*exp(x4) + x4**x4*sin(sin(x0)),PySRFunction(X=>x4*(x4 + x4)*exp(x4) + x4**x4*sin(sin(x0)))
17,0.14492977,2.195597463028394,(((x4 + x4) * exp(x4)) * x4) - ((x3 ^ x4) * sin(x0 ^ x2)),-x3**x4*sin(x0**x2) + x4*(x4 + x4)*exp(x4),PySRFunction(X=>-x3**x4*sin(x0**x2) + x4*(x4 + x4)*exp(x4))
19,0.11638649,0.10966640849550024,((x4 / -0.10935552) * cos(x0)) + (x0 * (exp(x0) * (x0 + x0))),x0*(x0 + x0)*exp(x0) + x4*cos(x0)/(-0.10935552),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + x4*cos(x0)/(-0.10935552))
20,0.10869243,0.06839431278139356,((log(x0) * cos(x4)) / -0.042673387) + (x1 * ((x1 + x0) * exp(x0))),x1*(x0 + x1)*exp(x0) - 23.4338089920071*log(x0)*cos(x4),PySRFunction(X=>x1*(x0 + x1)*exp(x0) - 23.4338089920071*log(x0)*cos(x4))
21,0.025706086,1.4417943772829604,(sin(x0 * -2.0801013) * (x2 ^ x4)) + (((x1 + x4) * exp(x4)) * x3),x2**x4*sin(x0*(-2.0801013)) + x3*(x1 + x4)*exp(x4),PySRFunction(X=>x2**x4*sin(x0*(-2.0801013)) + x3*(x1 + x4)*exp(x4))
