Complexity,Loss,Equation
1,738.2053,"x3"
2,295.0718,"exp(x3)"
3,265.90765,"x3 ^ x3"
4,53.48247,"exp(x3) * x0"
5,3.405257,"(x1 + x4) ^ x3"
8,0.54436845,"(exp(x0) * (x3 + x3)) + x4"
9,0.3612737,"((x3 ^ x3) + (x1 ^ x1)) * x0"
11,0.2749811,"(sin(x1) + x2) + ((exp(x0) * x4) * x3)"
12,0.12891352,"((x4 ^ x4) + ((x3 + x3) * exp(x0))) - x0"
13,0.009258549,"(x0 * ((x3 ^ x3) + (x1 * x1))) + cos(exp(x2))"
16,0.0038388493,"cos(exp(x3) * log(x3)) + (x0 * ((x3 ^ x3) + (x1 * x1)))"
17,0.0010689778,"cos(exp(x4) * (x0 - x3)) + (((x1 * x1) + (x3 ^ x3)) * x0)"
23,0.00083930726,"((x4 ^ x3) / (sin(x0) - cos(0.7649438))) - (((x1 ^ x1) / x0) - sin(exp(x3)))"
