Model,MSE_Train,NMSE_Train
Model_1,1247672893755561.2,1.5415573313058966
Model_2,1247369402853000.5,1.5411823543161993
Model_3,1220525742600670.8,1.5080157755853716
Model_4,971859469928333.6,1.2007771414809638
Model_5,155306595927.72754,0.000191888453095989
Model_6,21192631.0414099,2.6184471839577243e-08
Model_7,21192631.04140554,2.618447183957186e-08
Model_8,21012080.224365823,2.5961392988477278e-08
Model_9,669268.5851107491,8.269121651626817e-10
Model_10,3422.9877312788158,4.229259013746588e-12
Model_11,32.96742322278279,4.073276995733286e-14
Model_12,0.8593023662916138,1.06170765526374e-15
