complexity,loss,score,equation,sympy_format,lambda_format
1,1247672800000000.0,0.0,x0,x0,PySRFunction(X=>x0)
3,1247369400000000.0,0.0001216011502713108,x0 * x0,x0*x0,PySRFunction(X=>x0*x0)
5,1220525800000000.0,0.010877552139749815,x0 * (x0 * x0),x0*x0*x0,PySRFunction(X=>x0*x0*x0)
6,971859600000000.0,0.22782567890420993,(x0 ^ log(x0)) / x0,x0**log(x0)/x0,PySRFunction(X=>x0**log(x0)/x0)
7,155306440000.0,8.741566431143958,(x0 * (x0 * x0)) * x0,x0*x0*x0*x0,PySRFunction(X=>x0*x0*x0*x0)
9,21194434.0,4.449708438183297,(x0 * ((x0 * x0) + x0)) * x0,x0*x0*(x0*x0 + x0),PySRFunction(X=>x0*x0*(x0*x0 + x0))
11,21193626.0,1.9061971699064425e-05,((x0 * x0) + ((x0 * x0) * x0)) * x0,x0*(x0*x0 + x0*x0*x0),PySRFunction(X=>x0*(x0*x0 + x0*x0*x0))
12,21012540.0,0.008581073731500945,((x0 * x0) + x0) * ((x0 * x0) - sin(x0)),(x0*x0 + x0)*(x0*x0 - sin(x0)),PySRFunction(X=>(x0*x0 + x0)*(x0*x0 - sin(x0)))
13,669791.25,3.4459085846701516,(x0 + 1.0116379) * (x0 * (x0 * x0)),x0*x0*x0*(x0 + 1.0116379),PySRFunction(X=>x0*x0*x0*(x0 + 1.0116379))
14,3421.5051,5.276885554690086,(((x0 * x0) + x0) + cos(x0 - x0)) * (x0 * x0),x0*x0*(x0*x0 + x0 + cos(-x0 + x0)),PySRFunction(X=>x0*x0*(x0*x0 + x0 + cos(-x0 + x0)))
23,41.09718,0.49132181277291526,(((x0 - -0.99980956) * x0) * ((x0 * x0) - -0.028037643)) + (x0 * x0),x0*(x0 - 1*(-0.99980956))*(x0*x0 - 1*(-0.028037643)) + x0*x0,PySRFunction(X=>x0*(x0 - 1*(-0.99980956))*(x0*x0 - 1*(-0.028037643)) + x0*x0)
32,16.542583,0.10111129574872735,((x0 - x0) + 0.38334715) + (((x0 + 0.022750864) + (x0 * x0)) * ((x0 * x0) + exp(-0.022593748))),-x0 + x0 + (x0*x0 + exp(-0.022593748))*(x0 + x0*x0 + 0.022750864) + 0.38334715,PySRFunction(X=>-x0 + x0 + (x0*x0 + exp(-0.022593748))*(x0 + x0*x0 + 0.022750864) + 0.38334715)
