Complexity,Loss,Equation
1,1067.698442068949,"2.2423446515360212"
3,0.021131326192598915,"33.33453502813522 + 1.5831414616918147"
4,0.013035203095958138,"35.71374034710685 - sin(x0)"
5,0.0012219791754310718,"33.48640323231203 + (1.1991738695035064 ^ x0)"
6,0.001151852039401426,"35.63133509048584 - cos(x0 / -2.5870257899941063)"
7,0.0006634346931211866,"35.71300168529733 - cos(cos(12.831107386087053 + x0))"
8,5.432067622843366e-5,"(cos(x0 * -2.3512626711642968) * 0.18869805096772402) + 34.922542272424565"
10,5.432067622843344e-5,"(cos(x0 * -2.3512626704551294) * sin(sin(0.19099532180833653))) + 34.922542272424565"
11,8.124966167014241e-6,"35.041826401010695 + ((sin(x0) * 0.3253105359195935) * sin(x0 * -1.362528669849361))"
12,2.991151826247349e-7,"(cos(x0 * -2.317860638717981) * 0.17835633703890538) + (34.93685231669432 - (0.05330863468732666 ^ x0))"
13,2.990953211032852e-7,"(cos(-2.317844258475435 * x0) * sin(0.1793216157970097)) + (34.936852618548706 - (0.05329840785229081 ^ x0))"
14,2.4925816419275003e-7,"(cos(-2.320390325375817 * x0) * 0.18064793347417843) + (34.934269014639625 - ((0.05154169350732965 ^ x0) / x0))"
15,2.0662735127416992e-7,"(cos(-2.31825827984796 * x0) * sin(0.1804037876034304)) + (34.93566883435172 - ((0.03450395231657497 ^ x0) * 1.5302859731786387))"
16,1.7968590632592765e-7,"(sin(0.18402603470727794) * cos(-2.31825827984796 * x0)) + (34.930841157411486 - (cos(x0) * (0.08453748890318455 ^ x0)))"
17,1.7554414143463935e-7,"(cos(-2.319305208603741 * x0) * sin(sin(0.18205227439055255))) + (34.93490131775841 - ((0.02934191428729391 ^ x0) / sin(0.6057168709714739)))"
18,1.6369696743277094e-7,"((34.93409150528498 + (0.028833197521119746 ^ x0)) - ((0.07904718845700207 / x0) ^ x0)) + (0.18078784289617794 * cos(x0 * 2.3192700080945015))"
22,1.6257992289230238e-7,"(cos(x0 * 2.3192700080945015) * sin(sin(0.18283243961873938))) + (((0.02890378518152438 ^ x0) + 34.934079597180464) - ((0.0789664336670286 ^ x0) / (x0 ^ x0)))"
