Model,MSE_Train,NMSE_Train
Model_1,0.42075186180920565,6.951759543256441
Model_2,0.19897269756915203,3.2874729139072985
Model_3,0.007751391358481497,0.1280702802315212
Model_4,0.007332395254872117,0.12114752973119283
Model_5,0.0071586268775781555,0.1182764884243875
Model_6,0.0030981659934552846,0.05118861487382281
Model_7,0.0027169241203326617,0.04488964849878878
Model_8,0.0020065905933848538,0.03315335372965559
Model_9,0.001696736383395675,0.028033870830522924
Model_10,0.0014697614385670013,0.024283738312967148
Model_11,0.0008490609239149313,0.014028380897119571
Model_12,0.0007247963117098011,0.011975252242925285
Model_13,0.0006472963511217698,0.010694779975249018
Model_14,2.097579422553249e-05,0.0003465669220279097
Model_15,2.0784764401516283e-05,0.0003434106831073237
Model_16,2.078477748067143e-05,0.00034341089920414907
Model_17,8.705478197540814e-06,0.0001438339235817997
Model_18,4.2312163325040913e-07,6.990913454925151e-06
