Complexity,Loss,Equation
1,2194.575,"x0"
2,56.695568,"log(x0)"
4,13.142069,"x0 / log(x0)"
6,0.0041684625,"log((x0 * x0) * x0)"
8,0.00018983468,"log(((x0 * x0) + x0) * x0)"
10,0.0001898346,"log((x0 * (x0 * x0)) + (x0 * x0))"
12,7.5624106e-5,"log(((x0 * x0) * x0) + ((x0 * x0) + x0))"
14,7.0712726e-5,"log(((x0 * x0) + (x0 / x0)) * ((x0 / x0) + x0))"
16,7.027898e-5,"log((x0 * (x0 * x0)) / ((x0 + -0.98590815) / x0))"
17,7.016881e-5,"log(((x0 * x0) * (x0 + 0.9742033)) + (log(x0) + x0))"
21,6.897572e-5,"log(((x0 * x0) * (x0 - -1.0406666)) - (sin(x0) - 3.745002))"
23,6.851166e-5,"log(((x0 * x0) * (x0 - -0.9784754)) + ((x0 - -0.9784754) - sin(x0)))"
