Complexity,Loss,Equation
1,3188.967,"x0"
2,0.38817462,"sin(x0)"
6,0.3881746,"x0 + (sin(x0) - x0)"
7,0.3068741,"sin(x0 + sin(x0 * x0))"
9,0.0010425658,"sin((x0 * x0) + x0) + sin(x0)"
11,0.0010425657,"log(exp(sin(x0))) + sin(x0 + (x0 * x0))"
13,0.0010425451,"sin((x0 * x0) + x0) + sin((x0 * x0) / x0)"
15,0.0010207054,"sin((x0 * x0) + x0) + (sin(x0) * 0.99355125)"
18,0.0010062146,"((sin(1.5883789) ^ x0) * sin(x0)) + sin((x0 * x0) + x0)"
21,0.0009970327,"sin((x0 * x0) + x0) - ((sin(x0) * -0.99290955) + 0.004878984)"
24,0.0009838686,"sin(x0 + (x0 * x0)) + ((sin(x0) - 0.0047873193) * (sin(1.5529939) ^ x0))"
30,0.0009797546,"sin(x0 + (x0 * x0)) - ((sin(-1.7099279) + (-0.03727427 / x0)) * (sin(x0) - 0.005725308))"
31,0.0009797441,"sin(x0 + (x0 * x0)) - ((sin(-1.7099279) + (-0.03733856 / x0)) * (sin(x0) - sin(0.005725308)))"
36,0.0009796133,"sin((x0 * x0) + x0) - ((sin(-1.7099279) + (-0.03727427 / x0)) * (sin(x0) - (0.005725308 / 1.0590872)))"
