Model,MSE_Train,NMSE_Train
Model_1,7.860215783520312,313.52326637567455
Model_2,0.16424403912172647,6.551261319840672
Model_3,0.016509817837501363,0.6585330680785154
Model_4,0.012388085772939761,0.49412805228797574
Model_5,0.007437272530249861,0.29665317604877545
Model_6,0.0029918703787462837,0.11933781457804395
Model_7,0.0016308161848627672,0.06504895428042537
Model_8,0.0010423715872269472,0.04157745204524439
Model_9,0.0003489258672865198,0.013917732114173596
Model_10,0.0003165991656567326,0.012628305288593046
Model_11,5.870444557707201e-05,0.0023415654270821555
Model_12,5.712162005666451e-05,0.0022784306937709688
Model_13,1.7933230540658425e-05,0.0007153092447618686
Model_14,3.7833099615676818e-06,0.0001509062511170769
Model_15,3.555897505887334e-06,0.0001418353683470515
Model_16,3.240562106640895e-06,0.00012925747136578785
