complexity,loss,score,equation,sympy_format,lambda_format
1,2.996389,0.0,x1,x1,PySRFunction(X=>x1)
2,0.15655321,2.9517672238017307,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,0.04514203,1.2435822106143815,x2 - x2,-x2 + x2,PySRFunction(X=>-x2 + x2)
4,0.004793254,2.24260422885605,cos(x1) / x2,cos(x1)/x2,PySRFunction(X=>cos(x1)/x2)
5,0.0023328573,0.7201156874351303,sin(cos(x1)) / x2,sin(cos(x1))/x2,PySRFunction(X=>sin(cos(x1))/x2)
6,0.0013410148,0.5536671845092089,sin(sin(cos(x1))) / x2,sin(sin(cos(x1)))/x2,PySRFunction(X=>sin(sin(cos(x1)))/x2)
8,0.00016336405,1.0526003868904574,cos(x1) * (cos(cos(x2)) / x2),cos(x1)*cos(cos(x2))/x2,PySRFunction(X=>cos(x1)*cos(cos(x2))/x2)
9,0.0001360277,0.18312260451235304,cos(sin(exp(x3))) / (x2 / cos(x1)),cos(sin(exp(x3)))/((x2/cos(x1))),PySRFunction(X=>cos(sin(exp(x3)))/((x2/cos(x1))))
10,3.0357865e-05,1.4998029142058873,(sin(x0 / x2) * sin(cos(x1))) / x2,sin(x0/x2)*sin(cos(x1))/x2,PySRFunction(X=>sin(x0/x2)*sin(cos(x1))/x2)
11,1.7969898e-05,0.5243576026090364,(cos(x1) * (cos(x2) + x0)) / (x4 + x2),(x0 + cos(x2))*cos(x1)/(x2 + x4),PySRFunction(X=>(x0 + cos(x2))*cos(x1)/(x2 + x4))
14,1.1554306e-05,0.14721328110322687,cos(cos(cos(x0))) / ((x2 / cos(x1)) - (sin(x4) * x1)),cos(cos(cos(x0)))/(-x1*sin(x4) + x2/cos(x1)),PySRFunction(X=>cos(cos(cos(x0)))/(-x1*sin(x4) + x2/cos(x1)))
16,2.302177e-06,0.8066014921689015,((cos(x1) / x2) * cos(cos(x2))) - (0.10562298 ^ x0),-0.10562298**x0 + cos(x1)*cos(cos(x2))/x2,PySRFunction(X=>-0.10562298**x0 + cos(x1)*cos(cos(x2))/x2)
18,1.7277555e-06,0.1435160148448876,((cos(x1) / x2) * cos(cos(x2))) - (sin(x1 / x4) / exp(x0 + x0)),-sin(x1/x4)/exp(x0 + x0) + cos(x1)*cos(cos(x2))/x2,PySRFunction(X=>-sin(x1/x4)/exp(x0 + x0) + cos(x1)*cos(cos(x2))/x2)
19,3.9058781e-07,1.4869256367391097,(cos(cos(x2)) * (cos(x1) / x2)) + ((0.002015562 * x1) / cos(x0)),0.002015562*x1/cos(x0) + cos(x1)*cos(cos(x2))/x2,PySRFunction(X=>0.002015562*x1/cos(x0) + cos(x1)*cos(cos(x2))/x2)
20,2.0938911e-07,0.6234585182048165,((cos(x1) / x2) * cos(cos(x2))) + (-0.010081766 / ((x4 / x2) ^ x3)),-0.010081766/(x4/x2)**x3 + cos(x1)*cos(cos(x2))/x2,PySRFunction(X=>-0.010081766/(x4/x2)**x3 + cos(x1)*cos(cos(x2))/x2)
23,2.9738583e-08,0.6505829992413986,((-0.14535753 / x0) - 0.15669769) - (-0.5653119 / (x1 ^ x2)),-1*0.15669769 - (-1)*0.5653119/(x1**x2) - 0.14535753/x0,PySRFunction(X=>-1*0.15669769 - (-1)*0.5653119/(x1**x2) - 0.14535753/x0)
