Model,MSE_Train,NMSE_Train
Model_1,2.996388703711498,85.98563259012255
Model_2,0.1565531987432367,4.492516545423636
Model_3,0.04514202813186943,1.2954146571544514
Model_4,0.004793256022452596,0.13754929417084213
Model_5,0.0023328580501781795,0.06694467741754119
Model_6,0.0013410156681724723,0.03848235057028774
Model_7,0.00016336459800061524,0.004687979328087356
Model_8,0.00013602787810017885,0.0039035132971393448
Model_9,3.0357692824386434e-05,0.0008711571426791837
Model_10,1.7969975517872282e-05,0.0005156739880307719
Model_11,1.1554270395202886e-05,0.00033156621095862437
Model_12,2.3020994269818406e-06,6.606201500800052e-05
Model_13,1.7276735671951584e-06,4.9578048535725845e-05
Model_14,3.905941896987859e-07,1.1208655420999129e-05
Model_15,2.0940019498680018e-07,6.009036213536814e-06
Model_16,2.9737952006853763e-08,8.533727990886943e-07
