Complexity,Loss,Equation
1,0.031046968363159934,"1.2885548482245834"
3,3.248862312520259e-7,"x0 ^ 0.49999089516307993"
5,3.2468284751073045e-7,"(x0 - -5.226185801021202e-5) ^ 0.49997096684553205"
7,2.314849979392667e-7,"(0.0010944718089976283 ^ x0) + (x0 ^ 0.49995781950374374)"
8,2.314849979392165e-7,"(sin(0.0010944720276990678) ^ x0) + (x0 ^ 0.49995781950374807)"
9,7.813558765129507e-8,"(9.975738764231774e-5 / (1.0677942234601758 - x0)) + (x0 ^ 0.5001688810430062)"
10,7.715554757026303e-8,"(x0 ^ 0.5002024860181021) + (0.00010359316688407729 / cos(0.5003687270203946 + x0))"
11,7.329476352483946e-8,"((-0.0001296450886225515 / (x0 - 1.0869337383838504)) + 0.00013491477409278827) + (x0 ^ 0.500114902057253)"
12,6.012543566265994e-8,"(x0 ^ 0.49997462226179024) - ((0.00029083141015309055 / (x0 + -1.1010913137660203)) * cos(x0))"
13,5.891652793992341e-8,"(x0 ^ 0.49997462217300664) - ((0.00029083141015309055 / (-1.0978096723766773 + x0)) * sin(cos(x0)))"
14,3.372381335017643e-8,"((0.0029514478028476085 ^ x0) ^ x0) + ((-0.0008280791114120765 / sin(x0)) + (x0 ^ 0.50119165193984))"
15,6.418134905998553e-9,"(-0.106908444294604 + (0.006684878055534516 ^ x0)) + (((x0 * 1.2608769751683255) + (x0 * -0.028703686129616775)) ^ 0.46539213435505494)"
