Complexity,Loss,Equation
1,11184.895,"x4"
2,9260.744,"exp(x4)"
4,3405.659,"exp(x2 + x0)"
5,1011.6331,"(x2 + x3) ^ x4"
6,534.41284,"x4 * (exp(x4) * x4)"
8,71.97371,"((x0 * x0) + x4) * exp(x0)"
9,0.18334158,"((x3 * x1) * (x4 * x1)) * x1"
12,0.057314377,"(((x2 * x2) * x2) * (x3 * x2)) - sin(x4)"
13,0.024813335,"((x2 * x1) * (x3 * (x1 * x4))) - exp(cos(x0))"
15,0.016962701,"(((x3 * x0) * (x2 * x3)) * x1) - cos(sin(x1) - x4)"
16,0.013847136,"(((x2 * x4) * (x0 * x0)) * x4) - cos(cos(x2) + cos(x4))"
17,0.013759593,"(x3 * ((x1 * x1) * (x2 * x3))) - (sin(cos(x0)) + cos(cos(x3)))"
