Complexity,Loss,Equation
1,0.20451098662062517,"-0.9189436677276598"
2,0.20449894767966814,"sin(-1.1742835652780956)"
3,0.1330006599589092,"x0 * -0.49800939950298984"
4,0.11239443553404642,"-1.7249158364690456 + sin(x0)"
6,0.11048077140421145,"-1.8584598243173844 + (1.166409445453707 * sin(x0))"
7,0.037551097971944246,"-1.6379775165782342 + sin(sin(x0) ^ -1.1512591891282213)"
8,0.0333182422574149,"(x0 + cos(x0 / 0.23011997783539673)) * -0.42985222075192087"
9,9.922290945451922e-8,"-0.9999990141488322 + (cos(x0) * sin(x0 * x0))"
11,9.896119796816231e-8,"(sin(x0 * x0) * (cos(x0) * 0.9999642278642105)) + -0.9999962387464106"
13,9.880129104925484e-8,"(sin(x0 * x0) * (cos(x0) * (x0 ^ -5.133868772782206e-5))) + -1.0000009107167607"
14,9.562647311960339e-8,"(-0.999992332001719 + (-6.131892120541401e-6 / cos(x0))) + (cos(x0) * sin(x0 * x0))"
15,3.7603293864677855e-8,"(-0.9999987246569428 + (2.3151427110592752e-5 / (x0 - 2.7793799406727944))) + (cos(x0) * sin(x0 * x0))"
17,3.6884728762542385e-8,"(sin(x0 * x0) * (cos(x0) / 0.9999401873393359)) + ((1.9204083343935717e-5 / (x0 - 2.78652051601099)) + -1.000002318127779)"
18,3.2426688156833884e-8,"((2.163697764837879e-5 / (x0 - 2.7865204856566117)) - (sin(x0) ^ -0.000144553689726203)) + (sin(x0 * x0) * cos(x0))"
20,3.084205164495144e-8,"((-1.9098562213643756e-5 / (2.7912495917482603 - x0)) - (sin(x0) ^ -0.00013485423583774688)) + (sin(x0 * x0) * (cos(x0) / 0.9998764874141198))"
22,3.063640539561073e-8,"((1.9204083343935717e-5 / (x0 - 2.7914098794236493)) - (sin(x0) ^ -0.00011605961257450856)) + (sin(x0 * x0) * (cos(x0) / (0.9999401873393359 ^ x0)))"
23,3.063640539560883e-8,"((sin(1.9204083343935717e-5) / (x0 - 2.7914098794236493)) - (sin(x0) ^ -0.00011605961257450856)) + (sin(x0 * x0) * (cos(x0) / (0.9999401873393359 ^ x0)))"
24,3.060502686270456e-8,"(sin(x0 * x0) * (cos(x0) / (0.9999450245644539 ^ x0))) + (((-6.995285044242596e-6 * x0) / (2.790969989323582 - x0)) - (sin(x0) ^ -0.00012453924957738473))"
