0,1,2,3
1.1300009070386277,0.825112327388873,0.22533901824213842,0.07954956140761427
0.6278679236531054,0.004264963643590969,0.08644099483267054,0.9548839375369366
0.0755509122813286,0.4241553351080871,0.005699188989468418,0.7526599546451366
0.08369815294593697,0.001123347433181543,0.018344724446518024,0.35668983098381046
0.14678200960584975,0.0065395974638724486,0.13343920199071135,0.29395070211033514
0.01377887068388095,0.03262708101396572,0.09185743650241451,0.2505154048805174
0.055832042057561426,0.06721500067969899,0.01817880415286366,0.08635484959325967
0.008823795136580936,0.009976462539061481,0.020970857668253906,0.09275782382738096
0.05090329041961639,0.03133718589102785,0.013832005375460366,0.02018166271485966
0.023722665771787388,0.0016594007987789094,0.008368750796827085,0.014328672968973222
0.011691444521194305,0.010315408483061006,0.004261110409000457,0.002248738542654505
0.00783528212768625,0.010828863335574868,0.003475146009404906,0.0017367018361418296
0.008058487949690774,0.004673677362528217,0.006426310842424288,0.001944599657540791
0.0017054684857312763,0.006991898219500525,0.00025487608975316434,0.0005109998829549989
0.00018020458869782985,0.005745837291754485,0.0023648029357472566,0.0001037117334999893
0.000424780959836335,0.00440070139449511,0.003602519549780858,1.7210603202255648e-05
0.0012759074346005983,0.0021081543496916932,0.0025271497876029336,0.0002660032373915655
0.0011673572602516336,0.002076716080106733,0.002573824427105631,0.00015935770275088412
0.0011683800360555718,0.0020814919305658375,0.0025694559517777105,0.00015989666091065224
