Complexity,Loss,Equation
1,3663.968,"x0"
2,0.49961275,"sin(x0)"
4,0.4996125,"sin(exp(log(x0)))"
6,0.4845814,"sin(x0) / cos(cos(x0))"
7,0.30734634,"sin(sin(x0 * x0) + x0)"
9,0.009326549,"sin(x0) + sin(x0 + (x0 * x0))"
11,0.009326548,"log(exp(sin(x0))) + sin((x0 * x0) + x0)"
15,0.008854603,"sin((0.030554019 + x0) + (x0 * x0)) + sin(x0)"
20,0.008766752,"(sin(x0) + (cos(x0) / (x0 - -5.571072))) + sin((x0 * x0) + x0)"
21,0.008466064,"sin(0.02883261 + x0) + sin((x0 * x0) + (0.032507367 + x0))"
22,0.008317098,"((sin(x0) + (0.53759027 ^ x0)) + (cos(x0) / x0)) + sin(x0 + (x0 * x0))"
26,0.008307591,"(sin(x0) + (cos(x0) / (x0 + 3.0659664))) + sin((x0 * x0) + (x0 - -0.04195505))"
28,0.008099738,"((sin(x0) + (0.35261983 / x0)) + (cos(x0) / x0)) + sin((x0 + 0.030551143) + (x0 * x0))"
30,0.007874167,"((sin(x0) + (0.27373418 / x0)) + (cos(x0) / (x0 + x0))) + sin((x0 * x0) + (x0 + 0.029574119))"
34,0.007815914,"((sin(x0) + (0.35261983 / x0)) + (cos(x0) / (x0 * 1.5350162))) + sin((x0 + 0.030551143) + (x0 * x0))"
