Model,MSE_Train,NMSE_Train
Model_1,2944.4499401652292,2130.6678901107293
Model_2,1.7081808263966605,1.2360767244363267
Model_3,1.3944087030501806,1.0090244051197035
Model_4,0.6832565822597946,0.49441929396362977
Model_5,0.5296797502523386,0.38328776472294107
Model_6,0.4858990010794413,0.3516070642989938
Model_7,0.44931286695800016,0.3251325434954699
Model_8,0.2390268690055815,0.17296503082518602
Model_9,0.23299424450779477,0.16859969279202922
Model_10,0.23167327391711073,0.16764380979909468
Model_11,0.2256684675902938,0.16329860159828397
Model_12,0.22265213584627075,0.16111591847460655
Model_13,0.22105148193325103,0.15995765055871192
Model_14,0.22093354446250962,0.15987230844488556
Model_15,0.21836075219370193,0.1580105801131191
Model_16,0.21832477955849225,0.15798454953344498
Model_17,0.21403792964708573,0.1548824918854738
Model_18,0.21078968602515494,0.15253199229297043
Model_19,0.20228111905225288,0.14637500854102328
Model_20,0.196861668766872,0.14245337667776786
Model_21,0.19506822384558534,0.14115560100349261
Model_22,0.18800364358052485,0.1360435173770922
Model_23,0.18800115733334508,0.13604171827466544
Model_24,0.18799982085211792,0.13604075116783926
Model_25,0.18502680828509468,0.1338894147409423
