Model,MSE_Train,NMSE_Train
Model_1,0.008282883459270108,0.03535337225227957
Model_2,0.008282883459270108,0.03535337225227957
Model_3,0.003174452513956768,0.013549339668360843
Model_4,0.0018577281274759568,0.00792923797094874
Model_5,0.0015564736696096122,0.006643410270489211
Model_6,0.00039416533987918884,0.0016823940670201377
Model_7,0.00027663412208418813,0.0011807420862331767
Model_8,0.0002766341232273734,0.0011807420911125709
Model_9,0.0002766341236523403,0.0011807420929264337
Model_10,0.00020826719055921073,0.0008889353027822332
Model_11,0.00020123082385568262,0.0008589023688895117
Model_12,1.2491429847326815e-05,5.331647747156592e-05
Model_13,3.67664928054069e-07,1.5692838284541672e-06
