Complexity,Loss,Equation
1,8.277522497557192e-5,"298.99209885345056"
5,1.396001531622788e-6,"(x0 / 55.36968166044063) + 298.95270588347853"
7,1.1829316704737672e-6,"298.9604598256607 + ((x0 ^ 1.2750041551575222) * 0.011595798135520315)"
8,3.6845402589364404e-7,"298.98055944178776 + ((cos(x0) * x0) * -0.008815034458088178)"
9,3.6833175199229345e-7,"298.9805591668801 - sin(cos(x0) * (0.00881578761489787 * x0))"
10,1.8473326074751865e-7,"299.0075815931563 + (((0.01298158571290573 * x0) - 0.04776443703622189) * sin(x0))"
11,3.0467051947668274e-8,"298.98013493538286 - ((-0.014970941101268233 * cos(x0)) * (cos(x0) - 0.7444462849829699))"
12,3.045835282348037e-8,"298.98013493538286 - ((sin(-0.014970941101268233) * cos(x0)) * (cos(x0) - 0.7444462849829699))"
13,1.3066103563172077e-8,"298.98011992398295 - ((cos(x0) - (0.736313147879706 ^ x0)) * (cos(x0) * -0.01837898791072741))"
15,9.240948546968268e-9,"(298.72921440112424 + 0.25086407116168336) - ((cos(x0) - (0.7216929751876351 ^ x0)) * (cos(x0) * -0.018765301474388797))"
16,9.240442434399456e-9,"(298.72921440112424 + 0.25086407116168336) - ((cos(x0) - (0.7216929751876351 ^ x0)) * (cos(x0) * sin(-0.018765301474388797)))"
