Complexity,Loss,Equation
1,19846.115,"x0"
2,17577.652,"exp(x0)"
4,64.74448,"exp(x0 + x0)"
6,39.16423,"exp(x0 + x0) + x0"
8,12.485769,"(exp(x0) + sin(x0)) * exp(x0)"
10,2.571403,"(((x0 + x0) * exp(x0)) + x0) * x0"
13,2.3103747,"(((x0 + x0) * exp(x0)) + (log(x0) * x0)) * x0"
14,1.017766,"(0.11764967 + x0) * (exp(x0) * (x0 + x0))"
15,0.9510214,"((exp(x0) - x0) - x0) + (x0 * (exp(x0) * (x0 + x0)))"
17,0.66594523,"(log(x0) + exp(x0)) * (x0 * (x0 + (x0 + -0.1263938)))"
18,0.20938614,"((x0 ^ x0) * cos(x0 ^ x0)) + ((x0 + exp(x0)) + exp(x0 + x0))"
19,0.1309249,"-9.169982 + ((sin(x0) + x0) / (sin(0.203277) ^ x0))"
20,0.053868555,"(-16.646677 / x0) + ((x0 + sin(x0)) / (0.20287749 ^ x0))"
21,0.011735631,"((-2.5040696 + exp(x0)) + log(x0)) * ((3.566699 + x0) * x0)"
