Complexity,Loss,Equation
1,23149.988,"x3"
2,20337.385,"exp(x3)"
4,1026.3969,"exp(x4 + x3)"
5,1026.396,"exp(x4) * exp(x3)"
6,807.3718,"x3 * exp(x4 + x2)"
7,156.91556,"(exp(x3) + x4) * exp(x4)"
9,86.84363,"((x4 / x1) + exp(x3)) * exp(x4)"
10,66.52861,"exp(x3 + x4) + (cos(x3) / cos(x2))"
11,54.3129,"((x4 + exp(x3)) * exp(x4)) - (x1 ^ x0)"
12,17.064857,"((x4 / x0) + x3) * ((x2 + x3) * exp(x4))"
14,10.595929,"(((x4 / x0) + x3) * (exp(x4) * (x2 + x3))) + x2"
15,7.6658106,"((exp(x4) / 0.078109674) + (x2 * exp(x3))) - x1"
16,4.973037,"((exp(x4) / 0.077173494) + (x2 * exp(x3))) * sin(x2)"
17,2.215826,"((x2 * exp(x3)) + (exp(x4) / 0.077173494)) - (x1 + x1)"
18,1.5125248,"((x2 * exp(x3)) + (exp(x4) / 0.077173494)) - (exp(x1) / x3)"
19,0.70277876,"(sin(cos(x4)) / (-0.026636584 * cos(x1))) + (x1 + exp(x4 + x3))"
20,0.702716,"(exp(x4 + x3) + x1) + (sin(cos(x4)) / (cos(x1) * sin(-0.026636584)))"
22,0.1682265,"exp((x3 + x4) + 0.27579474) - ((x1 ^ x0) * (x1 + 0.67252827))"
25,0.036282748,"exp((x3 + x4) + 0.27303192) - (((x1 - 0.11108866) ^ x0) * (sin(x4) + x1))"
