Model,MSE_Train,NMSE_Train
Model_1,2279.873254010237,346.1702878720334
Model_2,58.14679154326145,8.828864294083056
Model_3,14.377848981008952,2.183096850661218
Model_4,0.0390152044876328,0.005923971670404732
Model_5,0.01678962026397555,0.0025492942073947608
Model_6,0.013359091659844485,0.00202841127131205
Model_7,0.012360712801842911,0.0018768199071553633
Model_8,0.011810362802426349,0.0017932561312334807
Model_9,0.011415598932268723,0.0017333161664422057
Model_10,0.011334397404914456,0.0017209867283690882
Model_11,0.011274381047084375,0.0017118739937771429
Model_12,0.011221279022063758,0.0017038111142922239
Model_13,0.011148747543487797,0.001692798114874708
Model_14,0.011143054658435344,0.001691933721358988
