complexity,loss,score,equation,sympy_format,lambda_format
1,2279.8733,0.0,x0,x0,PySRFunction(X=>x0)
2,58.146782,3.668904612434454,log(x0),log(x0),PySRFunction(X=>log(x0))
4,14.377849,0.6986408897220271,x0 / log(x0),x0/log(x0),PySRFunction(X=>x0/log(x0))
6,0.0390152,2.9547463617717558,log((x0 * x0) * x0),log(x0**3),PySRFunction(X=>log(x0**3))
8,0.016789626,0.4215950590557596,log(((x0 * x0) + x0) * x0),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
10,0.013359094,0.11428192211991121,log(x0 * ((x0 * x0) + (x0 + x0))),log(x0*(x0**2 + 2*x0)),PySRFunction(X=>log(x0*(x0**2 + 2*x0)))
12,0.012360713,0.03883710749391738,log((x0 * (x0 * x0)) + ((x0 * x0) + x0)),log(x0**3 + x0**2 + x0),PySRFunction(X=>log(x0**3 + x0**2 + x0))
13,0.01181037,0.045545177349513015,log(((x0 * x0) + sin(x0)) * (x0 + (x0 / x0))),log((x0 + 1)*(x0**2 + sin(x0))),PySRFunction(X=>log((x0 + 1)*(x0**2 + sin(x0))))
14,0.011415605,0.03399668008509045,log(((x0 * x0) + (x0 / x0)) * (x0 + (x0 / x0))),log((x0 + 1)*(x0**2 + 1)),PySRFunction(X=>log((x0 + 1)*(x0**2 + 1)))
16,0.01133439,0.0035699060596380335,log(((x0 + 1.2482569) * (x0 * x0)) - log(log(x0))),log(x0**2*(x0 + 1.2482569) - log(log(x0))),PySRFunction(X=>log(x0**2*(x0 + 1.2482569) - log(log(x0))))
17,0.011274368,0.005309636293405213,log(x0 * (x0 * x0)) - (-1.5256292 / (x0 + log(x0))),log(x0**3) + 1.5256292/(x0 + log(x0)),PySRFunction(X=>log(x0**3) + 1.5256292/(x0 + log(x0)))
18,0.011221269,0.004720835299300086,log((sin(x0) / cos(x0)) + ((x0 + 1.3357008) * (x0 * x0))),log(x0**2*(x0 + 1.3357008) + sin(x0)/cos(x0)),PySRFunction(X=>log(x0**2*(x0 + 1.3357008) + sin(x0)/cos(x0)))
23,0.011148745,0.0012968119571832048,log(((x0 * x0) * (x0 + 1.185403)) + (sin(x0) + (1.1115724 ^ x0))),log(1.1115724**x0 + x0**2*(x0 + 1.185403) + sin(x0)),PySRFunction(X=>log(1.1115724**x0 + x0**2*(x0 + 1.185403) + sin(x0)))
27,0.011143054,0.00012764784312920116,log(((1.1114426 ^ x0) + sin(1.4943788)) + ((x0 * x0) * (x0 + 1.1021638))),log(1.1114426**x0 + x0**2*(x0 + 1.1021638) + 0.997081601413416),PySRFunction(X=>log(1.1114426**x0 + x0**2*(x0 + 1.1021638) + 0.997081601413416))
