Complexity,Loss,Equation
1,0.14946116462227213,"-0.8713069233859255"
2,0.14884658834442951,"sin(-1.0094069462220232)"
3,0.1245682553534645,"x0 * -0.4333173999764543"
4,0.10023178870782568,"sin(x0) + -1.6596220571109335"
5,0.09419168056727113,"-1.5555950685858964 + sin(sin(x0))"
6,0.08799092493861513,"1.0228324751781173 / (-0.4649486472346604 - sin(x0))"
7,0.023171076375234256,"sin(sin(x0) ^ -1.6351618193305335) + -1.6207341666581079"
9,1.2324661181974868e-7,"-0.9999989250575697 + (cos(x0) * sin(x0 * x0))"
11,1.2293236717238615e-7,"((cos(x0) * 0.9999540544943774) * sin(x0 * x0)) + -0.9999918730946121"
13,1.227738779883665e-7,"((cos(x0) / (x0 ^ 6.256011943227998e-5)) * sin(x0 * x0)) + -0.9999958871971393"
15,6.694133089058353e-8,"(sin(x0 * x0) * cos(x0)) + ((-3.307301714561405e-5 / (x0 - 2.3461520508779827)) - 1.0000748129207773)"
17,4.916565975590435e-8,"(cos(x0 ^ 0.9997837235821754) * sin(x0 * x0)) + ((-4.1436705910658325e-5 / (x0 - 2.343030031041346)) - 1.000054217220756)"
21,4.6116090235235326e-8,"((-4.123612649369982e-5 / (x0 - 2.3417255002709987)) - ((x0 + -0.610071460277006) ^ 0.00019601482993216783)) + (sin(x0 * x0) * (cos(x0) * 0.9995355692955832))"
22,4.528272386632475e-8,"(sin(x0 * x0) * (cos(x0) / (x0 ^ 0.0006475908162831155))) + ((-3.854337131189714e-5 / (x0 - 2.3386592479486614)) - (sin(x0) ^ -0.00021873901083648196))"
23,4.528272386632102e-8,"(sin(x0 * x0) * (cos(x0) / (x0 ^ 0.0006475908162831155))) + ((sin(-3.854337131189714e-5) / (x0 - 2.3386592479486614)) - (sin(x0) ^ -0.00021873901083648196))"
24,4.5066024156812813e-8,"(((-1.6631779374838003e-5 * x0) / (x0 - 2.338839338862346)) - (sin(x0) ^ -0.0001973306173066624)) + (sin(x0 * x0) * (cos(x0) / (x0 ^ 0.0006268983944266947)))"
