Complexity,Loss,Equation
1,558.723172636083,"2.584584557707983"
3,0.01327037679286283,"22.151527192985345 - -4.070102490183795"
5,0.00042053631127474177,"25.865747996658804 - (-0.18370923303798287 * x1)"
6,0.00010512960441113447,"26.156932900125764 - (cos(x1) * 0.22684493031832303)"
7,0.00010370177382372858,"26.157042219802037 - sin(cos(x1) * 0.2281430803676956)"
8,8.833413145774923e-5,"26.14984474724114 - (0.22091624029366977 * cos(x1 ^ 1.0528462833683794))"
10,1.8907320844693204e-5,"(25.638146485705043 - (0.45219670696433056 * cos(x1))) + (0.6542744365995667 ^ x1)"
11,1.7162804649482193e-5,"(sin(0.6776166402459148) ^ x1) + (25.67035467054521 - (cos(x1) / 2.1949813761860937))"
17,1.1066613588298049e-5,"(25.729135720432893 - (0.6178369743860441 * cos(x1))) + (((0.7524358294746244 ^ x1) / x1) * (sin(x1) + 0.033128683607924835))"
18,1.1066160635182528e-5,"(25.729135720432893 - (0.6178369743860441 * cos(x1))) + (((0.7524358294746244 ^ x1) / x1) * (sin(x1) + sin(0.033128683607924835)))"
22,1.0129227333359103e-5,"(((-14.055267414695225 + 40.37936134398471) - (0.11250360093922679 * x1)) - (cos(x1) / (1.8204830357749187 + 0.8034192886812567))) + (x1 / ((14.478324031536134 ^ x1) ^ x1))"
23,5.172781517609125e-6,"(((42.85222173335935 + -16.50938192417471) - (0.1273991257844642 * x1)) - (cos(x1) / (2.0931212157070003 + 0.373040847858788))) + ((cos(x1) - -0.6555582680368535) / (18.242353912507852 ^ x1))"
25,3.331326815935832e-6,"(((-16.505248557323366 + 42.85635510021156) - (x1 * 0.13424853108221788)) - (cos(x1) / (0.3428925412342043 + 2.05538672945362))) + ((cos(x1) - (-0.7241135514000416 - 0.07680360307232122)) / (18.241564383591527 ^ x1))"
27,2.9068024214264257e-6,"((cos(x1) - -0.6435448709276317) / ((18.243144077231186 ^ x1) - (x2 * x3))) + (((42.857468097565736 + -16.50413555996834) - (x1 * 0.1352963553499652)) - (cos(x1) / (2.0558890005947337 + 0.33580863002567657)))"
28,2.8329537547437436e-6,"(((-16.502881301694227 + 42.8587223558397) - (0.13786885181534386 * x1)) - (cos(x1) / (2.041656002788327 + 0.3215756255063463))) + ((cos(x1) - (-0.11328927384298924 + -0.7285509400411433)) / ((18.236474592324342 ^ x1) - sin(x4)))"
