Complexity,Loss,Equation
1,0.13665906474594286,"1.3974630826114707"
3,0.10239946519186978,"x0 * 0.6057548915233335"
4,0.011123260886906579,"log(x0 + 2.0140199457565795)"
5,0.0017076621371325436,"0.6891930941968046 + (0.3428568096673501 * x0)"
6,0.0005364306744108409,"log(x0 + 1.4435962666603637) * 1.1584716200968874"
8,4.809294958712004e-6,"1.0352893694574343 + sin(0.408182298728738 * (x0 - 1.0514355994493414))"
9,4.809272325203746e-6,"sin(sin(0.4204686614983586) * (x0 - 1.0513746504646841)) + 1.0352619294069652"
12,9.81068192824369e-7,"sin(0.4013222805913506 * (x0 - 1.0558833163256016)) + (1.0469110952411693 + (-0.007904584597944788 / x0))"
15,2.53308472896852e-7,"((x0 * 0.4093132261730665) - -0.6011871245800613) - ((0.007555345347434327 * (x0 + -1.7904650259656485)) * (x0 * x0))"
18,6.807542091466674e-8,"sin(sin(0.39324574175314536) * (x0 - 0.7940236233177784)) + (cos(sin(1.4949343869225302)) - (sin(-0.37162318385574905) + (-0.030916405603835725 * x0)))"
