Model,MSE_Train,NMSE_Train
Model_1,0.45197742250000017,1.497384852988152
Model_2,0.033173654835793986,0.10990311859963549
Model_3,0.0072517478280734,0.024024778263004573
Model_4,0.0030201530261205903,0.010005657738400198
Model_5,0.001435407259255092,0.004755452332085927
Model_6,0.0012805038094256306,0.004242262805566501
Model_7,5.464661765136218e-05,0.00018104226774332888
Model_8,5.464662901601609e-05,0.00018104230539401622
Model_9,2.7931457795772157e-05,9.253590941318988e-05
Model_10,6.913851096701658e-06,2.2905338613493644e-05
Model_11,5.016783403719098e-06,1.662042196245172e-05
Model_12,2.5096319440528543e-06,8.314319858753457e-06
Model_13,1.5848133220414575e-06,5.250429214168793e-06
