Model,MSE_Train,NMSE_Train
Model_1,3519.3882564253145,10499.431114927425
Model_2,1.5425819063121555,4.602002190263775
Model_3,0.6975637980561278,2.0810500326544132
Model_4,0.6887689408951845,2.054812235003539
Model_5,0.3352515108210836,1.0001596549101888
Model_6,0.33519800149663165,1.0000000199324155
Model_7,0.3311229124956652,0.9878427604499668
Model_8,0.3311229124956652,0.9878427604499668
Model_9,0.31551601240704297,0.9412825174591914
Model_10,0.06660656888477465,0.19870813642984617
Model_11,0.0664617224140026,0.198276014301992
Model_12,0.06611945817178284,0.19725493348553805
Model_13,0.06605925458513891,0.19707532743903677
Model_14,0.06165713805863595,0.18394244301075055
Model_15,0.06165707193456057,0.18394224574204251
Model_16,0.06120591962206057,0.1825963179039343
Model_17,0.0607353975935781,0.181192604171274
Model_18,0.0585515596729423,0.17467753560160978
Model_19,0.05704183975963759,0.17017357096979127
