Model,MSE_Train,NMSE_Train
Model_1,30061.008720350004,3.794923533341243
Model_2,26803.42574474915,3.383683896943056
Model_3,98.41883350889279,0.012424464890097084
Model_4,98.4188335088931,0.012424464890097124
Model_5,81.2802255617854,0.010260874598359535
Model_6,52.86187669089482,0.006673321635246974
Model_7,29.205896334841064,0.0036869735258878117
Model_8,2.436113023642574,0.0003075366741450004
Model_9,1.7013094111891598,0.0002147745334189672
Model_10,1.6870578664618288,0.00021297540808104724
Model_11,1.5610771515028194,0.00019707151129592522
Model_12,1.5363534528635565,0.00019395037365646002
Model_13,1.1502563399817958,0.00014520919422829863
Model_14,0.06439334531978608,8.129062594602786e-06
Model_15,0.011516976585896286,1.4539114733422366e-06
Model_16,0.007083993118243236,8.942884267303345e-07
Model_17,0.00014002426706177952,1.7676764983334836e-08
