Model,MSE_Train,NMSE_Train
Model_1,3.8110001235740123,0.013467565390671603
Model_2,3.253693487616116,0.011498118180216161
Model_3,2.8813462610640244,0.01018229281705067
Model_4,2.5082242353342616,0.0088637294170834
Model_5,1.1638513287343493,0.004112895136841492
Model_6,1.056826358810538,0.0037346831887579385
Model_7,0.8801106711206365,0.0031101935528748213
Model_8,0.15212439748529158,0.0005375873010280408
Model_9,0.1331038947036299,0.00047037138481986984
Model_10,0.07037537437843519,0.0002486971728160754
Model_11,0.07037536731880105,0.0002486971478682713
Model_12,0.07037536431267685,0.00024869713724502994
Model_13,0.06883558370012395,0.0002432557582331088
Model_14,0.03007365519349131,0.00010627628043082354
Model_15,0.010941484394233321,3.866574436427944e-05
Model_16,0.0014349915322801258,5.0710683992102775e-06
Model_17,0.0008055013908913137,2.8465343223164595e-06
