complexity,loss,score,equation,sympy_format,lambda_format
1,4.56017,0.0,x0,x0,PySRFunction(X=>x0)
2,0.5046896,2.201171595682147,sin(x4),sin(x4),PySRFunction(X=>sin(x4))
3,0.32667923,0.4349648453924853,x4 - x0,-x0 + x4,PySRFunction(X=>-x0 + x4)
4,0.10237438,1.1603422554518072,cos(x4 * x4),cos(x4*x4),PySRFunction(X=>cos(x4*x4))
5,0.09475832,0.07730683585499253,sin(cos(x4 * x4)),sin(cos(x4*x4)),PySRFunction(X=>sin(cos(x4*x4)))
7,0.054753955,0.274240023301656,cos(x4 * x4) * log(x0),log(x0)*cos(x4**2),PySRFunction(X=>log(x0)*cos(x4**2))
8,0.01460543,1.3214562261523088,cos(exp(log(x0) * (x1 * x1))),cos(exp(x1**2*log(x0))),PySRFunction(X=>cos(exp(x1**2*log(x0))))
9,0.006937992,0.7443809819013812,cos(x4 * x1) + (sin(x4) / x4),cos(x1*x4) + sin(x4)/x4,PySRFunction(X=>cos(x1*x4) + sin(x4)/x4)
10,0.0010049143,1.9321101312336486,(sin(x2) / x0) + sin(cos(x4 * x1)),sin(cos(x1*x4)) + sin(x2)/x0,PySRFunction(X=>sin(cos(x1*x4)) + sin(x2)/x0)
12,0.00053348864,0.3166098830280302,(x2 / exp(x0)) + (log(x1) * cos(x4 * x4)),x2*exp(-x0) + log(x1)*cos(x4**2),PySRFunction(X=>x2*exp(-x0) + log(x1)*cos(x4**2))
13,0.00038573242,0.32429386052251186,(cos(x4) + cos(x2 * x0)) + cos(cos(x4) / x2),cos(x4) + cos(x0*x2) + cos(cos(x4)/x2),PySRFunction(X=>cos(x4) + cos(x0*x2) + cos(cos(x4)/x2))
14,2.5983374e-05,2.697687044706472,(cos(x4 * x2) + (sin(x2) / x4)) * cos(exp(cos(x0))),(cos(x2*x4) + sin(x2)/x4)*cos(exp(cos(x0))),PySRFunction(X=>(cos(x2*x4) + sin(x2)/x4)*cos(exp(cos(x0))))
17,6.7958263e-06,0.4470494092032286,(cos(x3 * x3) + (sin(x0) / x1)) / exp(sin(x0) / (x0 + x0)),(cos(x3*x3) + sin(x0)/x1)/exp(sin(x0)/(x0 + x0)),PySRFunction(X=>(cos(x3*x3) + sin(x0)/x1)/exp(sin(x0)/(x0 + x0)))
23,6.3777625e-06,0.010581885635758887,(cos(x3 * x3) + (sin(x0) / (-0.014705769 + x2))) / exp(sin(x0) / (x0 + x0)),(cos(x3*x3) + sin(x0)/(x2 - 0.014705769))/exp(sin(x0)/(x0 + x0)),PySRFunction(X=>(cos(x3*x3) + sin(x0)/(x2 - 0.014705769))/exp(sin(x0)/(x0 + x0)))
25,1.0033077e-06,0.9247575444612459,sin((x3 + -0.40346122) / 0.2593127) + (-0.11009492 / cos(x1 ^ x1)),sin((x3 - 0.40346122)/0.2593127) - 0.11009492/cos(x1**x1),PySRFunction(X=>sin((x3 - 0.40346122)/0.2593127) - 0.11009492/cos(x1**x1))
