Complexity,Loss,Equation
1,3989.7734,"x0"
2,1.6190422,"sin(x0)"
3,0.9210905,"cos(log(x0))"
4,0.91923285,"sin(cos(log(x0)))"
5,0.53861326,"-0.944816"
6,0.5306488,"(cos(x0) - x0) / x0"
7,0.527781,"(exp(cos(x0)) - x0) / x0"
9,0.5219718,"((cos(x0) * log(x0)) - x0) / x0"
10,0.43953308,"sin((x0 * x0) - x0) - (x0 / x0)"
11,0.24755633,"(sin(x0 * x0) * cos(x0)) - (x0 / x0)"
13,0.2475563,"(cos(x0) * sin(x0 * x0)) - (exp(log(x0)) / x0)"
14,0.24112046,"(sin(x0 * x0) * cos(x0)) - (x0 / (x0 + cos(x0)))"
17,0.23733814,"(sin(x0 * x0) * cos(x0)) - ((x0 - cos(x0)) / (sin(x0) + x0))"
20,0.2360191,"((cos(x0) - -0.09517725) * sin(x0 * x0)) - (x0 / (x0 + cos(x0)))"
22,0.23318727,"(sin(x0 * x0) * (cos(x0) - (-3.0748732 / x0))) - ((x0 - sin(x0)) / x0)"
23,0.23160437,"(sin(x0 * x0) * (cos(x0) + 0.10094306)) - ((x0 - cos(x0)) / (sin(x0) + x0))"
25,0.22971332,"(sin(x0 * x0) * (cos(x0) - (-3.3433065 / x0))) - ((x0 - sin(x0)) / (sin(x0) + x0))"
31,0.22937164,"(((3.1197777 / x0) + cos(x0)) * sin(x0 * x0)) - (((0.30441916 + x0) - sin(x0)) / (sin(x0) + x0))"
