Model,MSE_Train,NMSE_Train
Model_1,0.459941101156651,1.244128631285241
Model_2,0.459941101156651,1.244128631285241
Model_3,0.042176932177462045,0.11408749678990827
Model_4,0.011132124247097266,0.030112104502096403
Model_5,0.004078624085759084,0.011032571319635563
Model_6,0.0021168719661616396,0.00572608322075087
Model_7,0.000305966770997889,0.0008276321012909847
Model_8,0.00013058863393786802,0.0003532388342636809
Model_9,0.0001057160800579398,0.00028595922751102387
Model_10,9.361685343580565e-05,0.0002532311364159886
Model_11,7.4282614773597e-05,0.0002009325272608933
Model_12,4.404670435828718e-05,0.00011914518156366566
Model_13,3.320660219741133e-05,8.982298915579622e-05
Model_14,2.597955840915909e-05,7.027402500820116e-05
