Model,MSE_Train,NMSE_Train
Model_1,0.10622931511936141,0.8370639521500435
Model_2,0.09893993514111794,0.7796252196640446
Model_3,0.07063603450922548,0.556596624425781
Model_4,0.030522980915320876,0.24051446634736087
Model_5,0.030158457019127467,0.2376420971443971
Model_6,0.010363683880967083,0.08166358013782285
Model_7,0.0006446046960047812,0.005079345129976237
Model_8,0.0002760949857076017,0.002175568576767495
Model_9,0.00012030895798474905,0.0009480084827489657
Model_10,5.215966957843206e-05,0.00041100687800824445
Model_11,2.4605971179959758e-05,0.00019388971358089087
Model_12,1.8707154233241872e-05,0.00014740831604122641
Model_13,6.337699628264123e-06,4.9939697835891676e-05
Model_14,6.325554941806272e-06,4.984400034191264e-05
Model_15,1.8291792720804846e-06,1.4413535745365676e-05
