complexity,loss,score,equation,sympy_format,lambda_format
1,0.837064,0.0,x0,x0,PySRFunction(X=>x0)
2,0.77962524,0.07108718844007378,sin(x1),sin(x1),PySRFunction(X=>sin(x1))
4,0.5565967,0.1684862112330436,cos(exp(cos(x1))),cos(exp(cos(x1))),PySRFunction(X=>cos(exp(cos(x1))))
5,0.24051444,0.8390607908970259,cos(exp(sin(exp(x1)))),cos(exp(sin(exp(x1)))),PySRFunction(X=>cos(exp(sin(exp(x1)))))
6,0.23764218,0.012014032338161725,cos(exp(exp(x0) - x1)),cos(exp(-x1 + exp(x0))),PySRFunction(X=>cos(exp(-x1 + exp(x0))))
7,0.08166367,1.0681568696594428,cos(exp(cos(x0))) * exp(x1),exp(x1)*cos(exp(cos(x0))),PySRFunction(X=>exp(x1)*cos(exp(cos(x0))))
10,0.00507934,0.9258092984785931,cos(x0 / x0) / (x0 - (x0 / x0)),cos(x0/x0)/(x0 - x0/x0),PySRFunction(X=>cos(x0/x0)/(x0 - x0/x0))
11,0.0021755584,0.8478959646681715,0.57111114 / (x1 - (x0 / x1)),0.57111114/(-x0/x1 + x1),PySRFunction(X=>0.57111114/(-x0/x1 + x1))
12,0.0009480098,0.8306758064496832,cos(x0 / x1) / (-1.0258802 + x1),cos(x0/x1)/(x1 - 1.0258802),PySRFunction(X=>cos(x0/x1)/(x1 - 1.0258802))
14,0.0004110063,0.4178781484542121,cos(-0.9808138) / (-1.019308 + x0),cos(-0.9808138)/(x0 - 1.019308),PySRFunction(X=>cos(-0.9808138)/(x0 - 1.019308))
15,0.00019388983,0.7513184316891851,cos(sin(x1 / 0.3103449)) / (x1 - (x1 / x0)),cos(sin(x1/0.3103449))/(x1 - x1/x0),PySRFunction(X=>cos(sin(x1/0.3103449))/(x1 - x1/x0))
21,0.00014740709,0.04568200535853645,(sin(x0 * x0) / ((x1 + -1.9936209) + x1)) / sin(sin(x1) * sin(x0)),sin(x0*x0)/((x1 + x1 - 1.9936209)*sin(sin(x0)*sin(x1))),PySRFunction(X=>sin(x0*x0)/((x1 + x1 - 1.9936209)*sin(sin(x0)*sin(x1))))
23,4.994068e-05,0.5411810889534856,(cos(x1 / x1) / (x0 - (x0 / x0))) - (-0.047627296 * (exp(x0) - (x0 / x0))),-(-1)*0.047627296*(exp(x0) - x0/x0) + cos(x1/x1)/(x0 - x0/x0),PySRFunction(X=>-(-1)*0.047627296*(exp(x0) - x0/x0) + cos(x1/x1)/(x0 - x0/x0))
24,4.984489e-05,0.0019199174675087072,(cos(x1 / x1) / (x0 - (x0 / x0))) - (sin(-0.047627296) * (exp(x0) - (x0 / x0))),-(exp(x0) - x0/x0)*sin(-0.047627296) + cos(x1/x1)/(x0 - x0/x0),PySRFunction(X=>-(exp(x0) - x0/x0)*sin(-0.047627296) + cos(x1/x1)/(x0 - x0/x0))
25,1.4413514e-05,1.2407497449165836,(((x1 + 0.042014483) / x0) / (x0 + (-2.1139834 + x1))) + -0.07670539,-0.07670539 + (x1 + 0.042014483)/(x0*(x0 + x1 - 2.1139834)),PySRFunction(X=>-0.07670539 + (x1 + 0.042014483)/(x0*(x0 + x1 - 2.1139834)))
