x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals
2.809,2.8191,2.8291,2.8392,2.8492,-0.5452695022716206,2.809,0.28824415005789655,-0.9999884682638043,-0.8414647541282896,-0.6985624195070915,-0.7243799643473114,-0.3517970576984627,-0.6284872288998326,-0.547812546874245,-0.5623443089514661,-0.539088012293249,-0.5505285099435071,-0.5453862098799035,-0.545202550201096,3.3542695022716207,0.8335136523295172,0.45471896599218364,0.29619525185666895,0.1532929172354709,0.1791104620756908,0.19347244457315793,0.08321772662821192,0.0025430446026243336,0.01707480667984551,0.006181489978371646,0.005259007671886473,0.0001167076082828622,6.695207052465069e-05
2.1558,2.1658,2.1759,2.1859,2.196,0.4468180381980242,2.1558,0.8108439340486646,0.42212888314218516,0.4097033872295278,0.314911921121093,0.38683880791784175,0.4609349932844233,0.4225277292256743,0.42603263196009195,0.424597308895225,0.4496539189924978,0.4434643340476665,0.4433884613895916,0.448767518080226,1.708981961801976,0.36402589585064044,0.024689155055839018,0.037114650968496365,0.13190611707693117,0.05997923028018243,0.014116955086399097,0.024290308972349905,0.020785406237932236,0.02222072930279917,0.002835880794473611,0.0033537041503576837,0.0034295768084325884,0.0019494798822018433
1.9045,1.9146,1.9246,1.9347,1.9447,0.3857923277480885,1.9045,0.9309086170161529,0.6505806553404232,0.6056485539966057,0.5824765992732922,0.5950226735964981,0.4622142612106892,0.37900159958453133,0.36318758666147505,0.39538551192008975,0.37581699633709825,0.39855209598480734,0.3909454896679492,0.38360083694024105,1.5187076722519115,0.5451162892680643,0.26478832759233467,0.21985622624851714,0.19668427152520368,0.20923034584840955,0.07642193346260068,0.0067907281635571914,0.022604741086613478,0.009593184172001223,0.009975331410990274,0.012759768236718816,0.005153161919860649,0.0021914908078474737
2.5075,2.5176,2.5276,2.5377,2.5477,0.4314917197731724,2.5075,0.559591363766466,0.20974160445589987,0.20820717405930286,0.23600660438679563,0.3491905542570103,0.39462245248295263,0.4440797568877139,0.4623613618649874,0.44482432016648377,0.4433690783738462,0.42299116986033053,0.4314609118436959,0.4311048296108027,2.0760082802268274,0.1280996439932936,0.22175011531727254,0.22328454571386955,0.19548511538637678,0.08230116551616212,0.036869267290219776,0.012588037114541484,0.030869642091814975,0.013332600393311356,0.011877358600673793,0.008500549912841882,3.080792947651734e-05,0.00038689016236970186
