Model,MSE_Train,NMSE_Train
Model_1,5.197006653240301,29.578615292372614
Model_2,0.28520528727153627,1.6232377663583726
Model_3,0.08166621612068528,0.4648009421945638
Model_4,0.04682546827845928,0.26650581854271543
Model_5,0.029449268799974775,0.16760967429838095
Model_6,0.021557221289783605,0.12269231075651862
Model_7,0.011207632503676228,0.06378792106372194
Model_8,0.0019299454506321089,0.01098422954373546
Model_9,0.0004756023276990988,0.002706877097106943
Model_10,0.0002637743124270089,0.0015012639836479813
Model_11,7.170798058031558e-05,0.0004081239283493387
Model_12,6.849388187414541e-05,0.0003898309771401565
Model_13,9.582911162897573e-06,5.454086584468803e-05
Model_14,2.18931758736892e-06,1.2460438669870681e-05
