Complexity,Loss,Equation
1,2644.869,"x1"
2,1775.0786,"exp(x1)"
3,1757.3365,"x1 ^ x1"
4,31.612053,"exp(x4 + x3)"
5,31.612043,"exp(x3) * exp(x4)"
6,21.241627,"x4 + exp(x4 + x3)"
7,19.332035,"exp(x3 + x4) + exp(x4)"
8,10.3914585,"(sin(x3) + exp(x3)) * exp(x4)"
9,8.435036,"x4 + (x3 / 0.04212031)"
10,2.5139928,"exp(x4) + (x3 / 0.04562052)"
12,0.9598298,"((x3 * 21.52635) + exp(x4)) + x4"
13,0.38127613,"((x4 * exp(x2)) + exp(x3 + x4)) - (x0 * x3)"
14,0.3077759,"(exp(x4) - (x3 * x0)) + (x3 / 0.04166039)"
15,0.12115692,"((exp(x4) * x2) + exp(x4 + x3)) - ((x3 ^ x2) * x0)"
16,0.008103355,"(exp(x4 + x3) + (exp(x4) * x2)) - ((x0 * x3) + log(x3))"
17,0.0011308844,"((exp(x4) * x2) + exp(x4 + x3)) - (cos(sin(x3)) + (x3 * x0))"
19,0.0006463175,"((exp(x4) * x2) + exp(x4 + x3)) - ((x0 + 0.32698074) * x3)"
24,0.00030970358,"((exp(x4) * x2) + exp(x3 + x4)) - (((x0 * 1.0385197) * x3) + (sin(x4) / x4))"
