Complexity,Loss,Equation
1,0.043284369795743356,"1.481679058633904"
3,3.1928538218617157e-7,"x0 ^ 0.499995385843182"
5,3.190583321267734e-7,"(x0 - -7.054791677631693e-5) ^ 0.49997661138062754"
7,2.512443349200102e-7,"(0.0011446321436257556 ^ x0) + (x0 ^ 0.4999880399190303)"
9,1.4445194805188783e-7,"(x0 - (-0.00017543480561507143 / (1.1148204678626095 - x0))) ^ 0.4999953858432933"
11,1.2191909794770747e-7,"((0.012806646882397495 ^ x0) * (1.135292149798388 - x0)) + (x0 ^ 0.5000943205001217)"
12,9.432459133663297e-8,"(sin(x0 / -0.18997262534490697) * (0.0009955021599796594 / x0)) + (x0 ^ 0.4999953858430625)"
13,9.02207563752028e-8,"((x0 ^ 0.5017688987654849) + (0.003226512193487537 ^ x0)) + (-0.0012476522102318611 / sin(sin(x0)))"
14,5.901200349003299e-8,"(-0.0010941196790825215 / sin(x0)) + (((0.003730292877171549 ^ x0) ^ x0) + (x0 ^ 0.5014642603155542))"
15,4.8500903736038694e-8,"((x0 ^ 0.5015293501854587) + ((0.0039320321650114795 ^ x0) ^ x0)) + (-0.0010663287753414625 / sin(sin(x0)))"
16,3.807738146325388e-8,"(-0.0014272879423870824 / sin(x0 * 0.9682890755935926)) + ((x0 ^ 0.5016995665778153) + ((0.0043388124211177605 ^ x0) ^ x0))"
17,1.005251260699722e-8,"(1.7366556860536546 * -0.11711425238221379) + (((1.480062243389807 * x0) ^ 0.4422200319973263) - ((-0.0056135802127324054 / x0) / (-0.6634263976833343 + x0)))"
20,6.5729005503917164e-9,"(-0.07801951676114358 * (cos(-0.011242082692725261) + 1.7355767444404584)) + (((1.4952207543483353 * x0) ^ 0.4419523480606672) - ((0.0060179754334211185 / -0.8606429876257606) / (x0 + -0.6717483788986193)))"
21,6.556019665605819e-9,"((cos(-0.005463085332703606) + cos(1.7218285372014646)) * -0.2176523945153603) + (((1.425461825726502 * x0) ^ 0.44710051720981436) - ((-0.005562066675825046 / x0) / (-0.6403727483622575 + x0)))"
22,4.960565771720554e-9,"(((x0 * x0) + sin(-1.0287393733891554)) * ((0.011616228736736475 ^ x0) * (-1.3895168436101115 * x0))) + ((x0 - (0.006598533740480012 * -1.399120436403842)) ^ 0.4982678005474133)"
