Complexity,Loss,Equation
1,0.6854581341145175,"0.47528635363110433"
2,0.19713575188479388,"sin(x0)"
4,0.10921166303303778,"sin(x0) * 1.5026756815701572"
5,0.10261082123943509,"108.75287772221365 + (-8884.948034881552 / x0)"
6,0.025822155458168548,"sin(x0) / cos(cos(x1))"
7,3.030814241970062e-7,"(sin(x0) / 0.5000065755283294) * cos(x1)"
9,3.0231995533760316e-7,"(6.6957648891443e-5 + cos(x1)) * (sin(x0) / 0.5000456963217068)"
11,3.0090291076080104e-7,"(sin(x0) / 0.5001263888319057) * (cos(x1 - -0.00010470122051835012) + 0.00021738524915792935)"
12,2.975120748459888e-7,"(2.6842180996188264e-6 / sin(x0)) + ((sin(x0) / 0.5000086894305615) * cos(x1))"
13,2.9358254325526145e-7,"(sin(x0) / 0.5000456962396955) * (cos(x1) + (3.51282615274894e-5 / (x0 - x1)))"
14,1.967423297590925e-7,"(cos(x1) * (sin(x0) / 0.5000034033975256)) + (-0.0005203616317197953 * sin(x0 / -0.08609098093067727))"
15,1.9674232974161764e-7,"(cos(x1) * (sin(x0) / 0.5000034033975256)) + (sin(-0.0005203616317197953) * sin(x0 / -0.08609098093067727))"
16,1.8578002461016312e-7,"(sin(1.4204232998319073 ^ x0) / (x1 ^ 1.6725089451644124)) + ((sin(x0) / 0.500009439535343) * cos(x1))"
18,1.3169941604991639e-7,"(sin(2.5177586384940724 ^ x1) / (x1 * (x0 * -0.22760469512782996))) + (cos(x1) * (sin(x0) / 0.5000132551401039))"
20,1.0112218104550393e-7,"(sin(2.5177586384940724 ^ x1) / ((0.7705127083518069 - x1) * (x1 ^ 0.6731173805626999))) + ((sin(x0) / 0.5000757638979378) * cos(x1))"
