Model,MSE_Train,NMSE_Train
Model_1,0.04373132802644959,0.6751531508446006
Model_2,0.030495398511124455,0.4708081213219671
Model_3,0.02801191885538916,0.43246652068239744
Model_4,0.0028933781800479686,0.04466988502299546
Model_5,0.002153845923482039,0.03325249717532434
Model_6,0.001265015882556142,0.01953015143879642
Model_7,0.0007023378268624584,0.010843155654379884
Model_8,0.00031918953228813165,0.004927859001002819
Model_9,0.00024046265733227855,0.0037124214627134427
Model_10,0.00017365671241845111,0.002681027122792152
Model_11,0.00015703445844034747,0.0024244017776695838
Model_12,0.00014062657660134773,0.002171086051342076
Model_13,0.00010766552319363018,0.0016622115197953062
Model_14,3.10834759878093e-05,0.00047988725015803575
Model_15,1.5348543425797237e-05,0.00023696095962452053
Model_16,1.4655558723205805e-05,0.0002262622036855576
Model_17,9.481148316020337e-06,0.00014637623525438141
Model_18,3.774036198367311e-06,5.826606567237461e-05
Model_19,2.331295229653661e-06,3.599207686758747e-05
Model_20,2.0776594152534503e-06,3.207627949789023e-05
