Model,MSE_Train,NMSE_Train
Model_1,3.1019136428785297,4.677450199725927
Model_2,0.3636449069137093,0.5483489027419883
Model_3,0.32496638962292074,0.49002463609379965
Model_4,0.2180609924771503,0.32881941609056664
Model_5,0.10883427391225173,0.16411381967922278
Model_6,0.0007740706069252147,0.001167239688724661
Model_7,0.0007740706069252369,0.0011672396887246947
Model_8,0.0001936806933402007,0.0002920557765452447
Model_9,0.0001324371135151151,0.00019970510929103212
Model_10,0.00011002765123660675,0.0001659133420537312
Model_11,9.730414681592321e-06,1.4672726366938512e-05
Model_12,4.937228396108728e-06,7.444965465267025e-06
