complexity,loss,score,equation,sympy_format,lambda_format
1,3.1019137,0.0,x1,x1,PySRFunction(X=>x1)
2,0.3636449,2.1435966805605564,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.3249664,0.05622802482916424,sin(x0) ^ x0,sin(x0)**x0,PySRFunction(X=>sin(x0)**x0)
5,0.21806103,0.3989468146321107,log(x1 * sin(x0)),log(x1*sin(x0)),PySRFunction(X=>log(x1*sin(x0)))
6,0.10883427,0.6949487112944905,sin(exp(x1) / sin(x0)),sin(exp(x1)/sin(x0)),PySRFunction(X=>sin(exp(x1)/sin(x0)))
7,0.0007740859,4.945898696081496,sin(x0) + sin(x1 * x1),sin(x0) + sin(x1*x1),PySRFunction(X=>sin(x0) + sin(x1*x1))
11,0.0007740698,5.1997354014607626e-06,sin((x1 / x0) * (x1 * x0)) + sin(x0),sin(x0) + sin(x0*x1*x1/x0),PySRFunction(X=>sin(x0) + sin(x0*x1*x1/x0))
12,0.00019367758,1.3854672326873314,sin(x1 * x1) - sin((x1 / x0) - exp(x0)),sin(x1*x1) - sin(-exp(x0) + x1/x0),PySRFunction(X=>sin(x1*x1) - sin(-exp(x0) + x1/x0))
17,0.0001324361,0.07601891055326429,(sin(x0) + sin(x1 * x1)) - (-0.02243669 / sin(exp(x1))),sin(x0) + sin(x1*x1) - (-1)*0.02243669/sin(exp(x1)),PySRFunction(X=>sin(x0) + sin(x1*x1) - (-1)*0.02243669/sin(exp(x1)))
18,0.00011002836,0.18536211420373802,(sin(0.02047332) / sin(exp(x1))) + (sin(x1 * x1) + sin(x0)),sin(x0) + sin(x1*x1) + sin(0.02047332)/sin(exp(x1)),PySRFunction(X=>sin(x0) + sin(x1*x1) + sin(0.02047332)/sin(exp(x1)))
19,9.7289785e-06,2.425629244641953,(sin(x0) + sin(x1 * x1)) - (cos(0.7456682 * x1) / exp(x1)),sin(x0) + sin(x1*x1) - cos(0.7456682*x1)/exp(x1),PySRFunction(X=>sin(x0) + sin(x1*x1) - cos(0.7456682*x1)/exp(x1))
22,4.9368286e-06,0.2261285882895214,(sin(x1 * x1) + (sin(x0) + 0.027144594)) - (exp(x1 * x1) / exp(exp(x1))),-exp(x1*x1)/exp(exp(x1)) + sin(x0) + sin(x1*x1) + 0.027144594,PySRFunction(X=>-exp(x1*x1)/exp(exp(x1)) + sin(x0) + sin(x1*x1) + 0.027144594)
