Model,MSE_Train,NMSE_Train,RMSE_Train,MSE_Test,NMSE_Test,RMSE_Test,MSE_Validation,NMSE_Validation,RMSE_Validation
Model_1,1.1775604000609113e-17,1.469046293655983,3.431559995193019e-09,1.5656864616980663e-17,1.36527500228893,3.956875613028626e-09,1.461254682062604e-17,1.2416773338377392,3.822636108842436e-09
Model_2,8.015815465762777e-18,1.0,2.831221550102142e-09,1.1467920082570468e-17,1.0,3.386431762574062e-09,1.1768392981340827e-17,1.0,3.4305091431653153e-09
Model_3,8.019390955520869e-18,1.0004460544,2.8318529191186586e-09,1.1473035398782149e-17,1.0004460544000002,3.3871869447643645e-09,1.1773642324811083e-17,1.0004460544,3.431274154714409e-09
Model_4,6.7689798377673595e-18,0.8444530524285504,2.6017263187674757e-09,9.376984067163327e-18,0.8176708592009589,3.062186158149652e-09,1.012319492400125e-17,0.860201978303402,3.181696862367823e-09
Model_5,6.113806104995256e-18,0.7627179207291634,2.4726111916343128e-09,7.349722730229959e-18,0.6408941357553096,2.711037205615216e-09,9.435089907443072e-18,0.8017313767820905,3.071659145713123e-09
Model_6,5.686873692100304e-18,0.7094566630669243,2.3847166901123294e-09,7.061872206355134e-18,0.6157936361178632,2.657418334842133e-09,7.89190524424816e-18,0.6706017768748066,2.8092535030232073e-09
Model_7,4.967282929246203e-18,0.6196852897203667,2.228740211250787e-09,5.9089070088978054e-18,0.5152553354359755,2.430824347602641e-09,7.868459919916875e-18,0.6686095486777657,2.805077524760568e-09
Model_8,4.265617229809971e-18,0.5321501284590837,2.0653370741382558e-09,5.148309942053339e-18,0.44893144571856614,2.2689887487718705e-09,6.403233457789132e-18,0.5441043197607073,2.530461115644564e-09
Model_9,4.1603989905507324e-18,0.5190237984295754,2.0397056136979013e-09,4.9798447127965066e-18,0.4342413163800408,2.231556567241016e-09,6.2034452125521715e-18,0.5271276394651281,2.4906716388460705e-09
Model_10,3.947879512639977e-18,0.4925112771747548,1.98692715332998e-09,4.586986950793338e-18,0.39998420967066867,2.141725227659547e-09,6.161830915367704e-18,0.5235915324324646,2.482303550206482e-09
Model_11,3.606860154766476e-18,0.44996796273219236,1.8991735451944554e-09,4.1417213514251024e-18,0.36115715156751943,2.035121950013095e-09,5.873746545792625e-18,0.4991120329772844,2.423581347054937e-09
Model_12,3.4367089077740206e-18,0.42874102110420614,1.8538362677901252e-09,4.381732869610213e-18,0.38208610088500655,2.0932589112697485e-09,6.393615742773936e-18,0.5432870701132452,2.528560013678524e-09
Model_13,3.2235850084188306e-18,0.40215309623673795,1.7954344901496213e-09,3.773112788197808e-18,0.32901456942766616,1.9424502022440133e-09,5.221318029124612e-18,0.44367298384776777,2.285020356391735e-09
Model_14,3.0185442536538944e-18,0.37657357090451093,1.7373958252666242e-09,1.4705723001351012e-15,128.23356716360033,3.83480416727517e-08,2.811262643343493e-17,2.3888245810628876,5.302134139517306e-09
Model_15,2.894648649848717e-18,0.36111717668805704,1.7013667005818344e-09,3.0973851028023716e-18,0.27009127030017727,1.7599389486008801e-09,4.9557966138045875e-18,0.4211107346314969,2.2261618570545555e-09
Model_16,2.6884860759522555e-18,0.3353977006376134,1.6396603538392503e-09,1.2021846105830576e-14,1048.3022221354674,1.096441795346683e-07,1.828877689884765e-17,1.5540589890093834,4.276537957138654e-09
Model_17,2.639804007221242e-18,0.32932444846022174,1.624747367199357e-09,3.7098653757666453e-16,32.34994095751581,1.9261010813990645e-08,1.569091864678769e-17,1.3333102210018102,3.96117642207308e-09
Model_18,2.46358662803737e-18,0.30734073639293014,1.5695816729426252e-09,8.390949758955335e-16,73.16888937609819,2.896713613555081e-08,7.511060257261869e-17,6.382400952424772,8.66663732785783e-09
