Complexity,Loss,Equation
1,30063.287,"x4"
2,26805.602,"exp(x4)"
4,98.22487,"exp(x3 + x4)"
5,98.22408,"exp(x3) * exp(x4)"
6,81.09526,"exp(x4 + x2) + x4"
7,52.719864,"exp(x4) + exp(x0 + x0)"
8,29.227604,"(exp(x4) * (x4 + x4)) * x4"
10,2.415997,"x3 * ((exp(x4) * (x4 + x4)) + x0)"
11,1.6783707,"x3 * ((x3 + x3) * (exp(x1) + log(x4)))"
14,0.5978021,"((exp(x4) - sin(x3)) * ((x1 + x3) + sin(x3))) * x2"
19,0.5016215,"(x3 * (exp(x0) * (x4 + x4))) + (x0 * (cos(x4) * -6.750802))"
20,0.21394634,"((x3 - 11.735293) + ((x3 + 3.4974577) * exp(x4))) * x4"
23,0.12162005,"(((x4 + 3.50158) * exp(x3)) + ((x4 - 11.882191) - cos(x0))) * x4"
