Complexity,Loss,Equation
1,0.03554153800218432,"1.4132749169576937"
3,4.00781647507263e-7,"x0 ^ 0.4999949705482548"
5,4.005392118644045e-7,"(x0 + 7.567697693478452e-5) ^ 0.49997478775061444"
7,3.3226691352259553e-7,"(x0 ^ 0.4999665441680114) + (0.002770590318406613 ^ x0)"
8,3.3226691352256366e-7,"(sin(0.0027705972962089234) ^ x0) + (x0 ^ 0.49996654394832046)"
9,2.2237267857113936e-7,"(-0.18000661690869574 * x0) + ((x0 ^ 0.6710313947602737) + 0.18190523487580018)"
10,2.0398714228234898e-7,"(x0 ^ 0.5000831236774692) + (0.0006655628048569508 * cos(x0 * x0))"
11,2.0398714228230488e-7,"(x0 ^ 0.5000831236774692) + (sin(0.0006655628048569508) * cos(x0 * x0))"
12,8.457775135017385e-8,"(((x0 ^ 0.4387029058951887) ^ 0.4997775182286139) + sin(0.266146950234539 * x0)) + -0.25767480298662904"
16,6.064848099902639e-9,"(((x0 ^ 1.4922812228803126) / x0) - (0.012817115517509655 * cos(x0))) + (0.002427356934024335 / (x0 + -0.8940837855834711))"
17,6.064848087434341e-9,"(((x0 ^ 1.4922812228803126) / x0) - (0.012817115517509655 * cos(x0))) + (sin(0.002427356934024335) / (x0 + -0.8940837855834711))"
18,5.8937186701599336e-9,"(0.002360768642026781 / ((-0.8957949054818422 + x0) + -0.004248834833793896)) + (((x0 ^ 1.4923941335464674) / x0) - (cos(x0) * 0.012650716807672404))"
20,5.865589609117158e-9,"(((x0 ^ 1.4924619931308933) / x0) - (cos(x0) * 0.012552473881200467)) + (0.0023215509713958005 / ((0.013050189913734488 * -0.739662772298389) + (-0.8939171609527957 + x0)))"
