complexity,loss,score,equation,sympy_format,lambda_format
1,9.394359e+22,0.0,x0,x0,PySRFunction(X=>x0)
5,9.366998e+22,0.0007291855114089627,exp(x0 / log(x0)),exp(x0/log(x0)),PySRFunction(X=>exp(x0/log(x0)))
6,7.250548e+22,0.2561156084944509,x0 * (x0 ^ log(x0)),x0*x0**log(x0),PySRFunction(X=>x0*x0**log(x0))
7,3.1771965e+22,0.8250778480396456,1.3232952 ^ x0,1.3232952**x0,PySRFunction(X=>1.3232952**x0)
8,2.7744196e+22,0.13555763200766732,exp(x0 * 0.28190693),exp(x0*0.28190693),PySRFunction(X=>exp(x0*0.28190693))
9,1.05672826e+17,12.478189449396812,exp(log(x0) / 0.16659988),x0**6.00240528384534,PySRFunction(X=>x0**6.00240528384534)
11,1.05645e+17,0.00013167843284941707,exp(log(x0) / 0.16659994) + x0,x0 + x0**6.00240312211397,PySRFunction(X=>x0 + x0**6.00240312211397)
13,1.056442e+17,3.7862796584247982e-06,exp(log(x0) / 0.16659994) + (x0 * x0),x0**2 + x0**6.00240312211397,PySRFunction(X=>x0**2 + x0**6.00240312211397)
15,9.9648455e+16,0.02921415101624118,exp(log(x0) / 0.16661136) / 0.9981339,1.00186958883973*x0**6.00199170092604,PySRFunction(X=>1.00186958883973*x0**6.00199170092604)
17,8.953545e+16,0.05350695301504631,exp(log(x0) / 0.16659988) - (1.2300802 ^ x0),-1.2300802**x0 + x0**6.00240528384534,PySRFunction(X=>-1.2300802**x0 + x0**6.00240528384534)
18,8.415203e+16,0.062009592308916034,exp(log(x0) / 0.16660042) + exp(exp(exp(1.0848604))),x0**6.00238582831904 + 235966019.090843,PySRFunction(X=>x0**6.00238582831904 + 235966019.090843)
19,7.3477665e+16,0.13564356144704343,(x0 / (x0 - 0.18929419)) * exp(log(x0) / 0.16661136),x0**7.00199170092604/(x0 - 0.18929419),PySRFunction(X=>x0**7.00199170092604/(x0 - 0.18929419))
20,9410445000000000.0,2.055161239891589,exp(log(x0) / sin(0.16434412)) / log(log(x0 / 0.5213422)),x0**6.1122705408931/log(log(1.91812594491679*x0)),PySRFunction(X=>x0**6.1122705408931/log(log(1.91812594491679*x0)))
