Model,MSE_Train,NMSE_Train
Model_1,2830.306205480313,2480.5469052057147
Model_2,0.5563253096429222,0.4875765818024527
Model_3,0.5560203364406769,0.4873092961174144
Model_4,0.5560203364406769,0.4873092961174144
Model_5,0.008380550087295206,0.007344911141667002
Model_6,0.008380550087295206,0.007344911141667002
Model_7,0.00838055008729651,0.007344911141668145
Model_8,0.008265118145211303,0.0072437438735658746
Model_9,0.007911282989498305,0.006933634423656404
Model_10,0.007903574856701873,0.006926878834838459
Model_11,0.0077978438205188365,0.006834213668758481
Model_12,0.007787241375326842,0.006824921436505415
Model_13,0.007025516586041175,0.006157327921350619
Model_14,0.006789081417724057,0.005950110580726767
Model_15,0.006733939009579182,0.005901782477709323
Model_16,0.006718119703802375,0.0058879180661798635
