Model,MSE_Train,NMSE_Train
Model_1,9.216307770073938e+22,1.3435943039696774
Model_2,9.1849157779385e+22,1.33901783985024
Model_3,6.98994919940052e+22,1.0190258576050788
Model_4,5.180565244812423e+22,0.7552458238075319
Model_5,3.041476794283324e+22,0.44340000338576413
Model_6,1.1437258553391984e+17,1.6673743790614167e-06
Model_7,1.0101115049932698e+17,1.4725854413087896e-06
Model_8,1247676423924296.2,1.8189181375053973e-08
Model_9,1247676423923773.2,1.818918137504635e-08
Model_10,916066991525823.2,1.3354831702401585e-08
Model_11,12522365878996.703,1.825566147202269e-10
Model_12,611254437648.485,8.9111388333563e-12
Model_13,26820169369.003563,3.909963479377828e-13
