Model,MSE_Train,NMSE_Train
Model_1,2069.1408758334464,3.9227501770987705
Model_2,1448.8961138596574,2.746868303469827
Model_3,595.0081569959245,1.1280374287182438
Model_4,153.33209312364295,0.290692384690056
Model_5,1.957325942437158,0.003710767486647159
Model_6,0.8548460013405542,0.0016206471692267507
Model_7,0.23560372427669066,0.00044666584181188057
Model_8,0.17756391046728556,0.0003366319178008264
Model_9,0.15411467820543173,0.00029217603706193485
Model_10,3.10633684244733e-05,5.8891028354608514e-08
Model_11,2.9755551073670795e-05,5.64116221409514e-08
Model_12,2.852966506780985e-05,5.408754425782663e-08
Model_13,2.7490916723793098e-05,5.2118248547687285e-08
Model_14,2.0973518531570387e-05,3.976233541902376e-08
Model_15,1.9898283869743404e-05,3.772386766201055e-08
Model_16,1.975063197855743e-05,3.744394400429177e-08
Model_17,1.6058897839950658e-06,3.044502434871826e-09
