complexity,loss,score,equation,sympy_format,lambda_format
1,190.6008,0.0,x0,x0,PySRFunction(X=>x0)
2,44.97999,1.4439634642729533,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
4,21.698345,0.3644908669266512,exp(x3) + x0,x0 + exp(x3),PySRFunction(X=>x0 + exp(x3))
5,12.300991,0.5675561621182641,exp(x3) + exp(x4),exp(x3) + exp(x4),PySRFunction(X=>exp(x3) + exp(x4))
6,3.132629,1.367807240133178,exp(x3) + (x0 ^ x1),x0**x1 + exp(x3),PySRFunction(X=>x0**x1 + exp(x3))
8,2.0783367,0.2051523388775302,exp(x3) + ((x1 * x0) * x4),x0*x1*x4 + exp(x3),PySRFunction(X=>x0*x1*x4 + exp(x3))
10,0.13030235,1.3847328350305668,((x1 * (x0 ^ x4)) + exp(x3)) - x2,x0**x4*x1 - x2 + exp(x3),PySRFunction(X=>x0**x4*x1 - x2 + exp(x3))
13,0.07126398,0.201155502947668,(((x0 ^ x4) * x1) + exp(x3)) - exp(sin(sin(x0))),x0**x4*x1 + exp(x3) - exp(sin(sin(x0))),PySRFunction(X=>x0**x4*x1 + exp(x3) - exp(sin(sin(x0))))
14,0.027559713,0.9500359779800334,((x1 ^ x0) + exp(x3)) + ((x0 + x3) * sin(exp(x0))),x1**x0 + (x0 + x3)*sin(exp(x0)) + exp(x3),PySRFunction(X=>x1**x0 + (x0 + x3)*sin(exp(x0)) + exp(x3))
15,0.007846709,1.2562608242265896,((exp(x3) - sin(x4)) + ((x1 * x0) * (x4 ^ x4))) - x4,x0*x1*x4**x4 - x4 + exp(x3) - sin(x4),PySRFunction(X=>x0*x1*x4**x4 - x4 + exp(x3) - sin(x4))
16,0.0077584074,0.01131712704828098,((exp(x3) - x4) + ((x0 * x1) * (x4 ^ x4))) - cos(cos(x4)),x0*x1*x4**x4 - x4 + exp(x3) - cos(cos(x4)),PySRFunction(X=>x0*x1*x4**x4 - x4 + exp(x3) - cos(cos(x4)))
17,0.0027473941,1.038124218751637,((exp(x3) - x4) + ((x4 ^ x4) * (x0 * x1))) - sin(x0 / x4),x0*x1*x4**x4 - x4 + exp(x3) - sin(x0/x4),PySRFunction(X=>x0*x1*x4**x4 - x4 + exp(x3) - sin(x0/x4))
19,0.0023224973,0.08400491662847613,((exp(x2) ^ x4) - cos(x1)) + (((x1 * x4) * (x3 ^ x4)) + (x1 / x2)),x1*x3**x4*x4 + x1/x2 + exp(x2)**x4 - cos(x1),PySRFunction(X=>x1*x3**x4*x4 + x1/x2 + exp(x2)**x4 - cos(x1))
20,0.0022697938,0.02295403880183939,((exp(x3) - x4) + ((x4 ^ x4) * (x1 * x0))) - ((x2 * x4) / (x2 ^ x0)),x0*x1*x4**x4 - x2*x4/(x2**x0) - x4 + exp(x3),PySRFunction(X=>x0*x1*x4**x4 - x2*x4/(x2**x0) - x4 + exp(x3))
21,0.0020613107,0.09634694775449791,(sin(exp(x3)) * ((x4 ^ x3) - log(x1))) + ((exp(x3) + (x0 ^ x1)) - sin(log(x0))),x0**x1 + (x4**x3 - log(x1))*sin(exp(x3)) + exp(x3) - sin(log(x0)),PySRFunction(X=>x0**x1 + (x4**x3 - log(x1))*sin(exp(x3)) + exp(x3) - sin(log(x0)))
