gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals
-0.5882683285737583,1.2074922787412092,1.0003309269252196,1.1046345921339116,0.24149349158093467,-0.8000227259948234,2.380393444586758,5.262570197153834e-06,2.9688733951814554e-06,2.2061390112768515e-06,6.025304581058438e-06,2.1608807594721685e-06,6.070562832863121e-06,3.508250451329819e-06,4.723193141005471e-06,4.233311805209056e-06,3.9981317871262334e-06,3.7974475680897758e-06,4.433996024245514e-06,3.5418475680171036e-06,4.689596024318186e-06,3.933952688088904e-06,4.297490904246386e-06,4.645327763024318e-06,3.586115829310972e-06,4.155678680720281e-06,4.075764911615009e-06,5.391321755292214e-06,2.8401218370430755e-06,5.364791946141393e-06,2.866651646193897e-06,6.868351636984675e-06,1.3630919553506152e-06,5.041472082444159e-06,3.189971509891131e-06,5.137532220772735e-06,3.0939113715625544e-06,6.183439907499052e-06,2.0480036848362375e-06,6.77689091259827e-06,1.4545526797370199e-06,6.760527458949511e-06,1.4709161333857783e-06
1.9098361312707577,-0.9800022796821741,-0.6037610548148467,1.2363023940174174,-1.032248977260968,-0.7822522870133638,-0.8671987236907747,-2.744644530978397e-07,2.855308580269822e-07,2.2061390112768515e-06,2.195072606347709e-06,2.1608807594721685e-06,2.149814354543026e-06,1.2077760219382777e-06,1.1967096170091352e-06,4.9802654138353966e-08,3.873624920921146e-08,7.983200856820881e-07,7.872536807529456e-07,1.443177942207622e-07,1.332513892916197e-07,3.26332619720806e-07,3.152662147916635e-07,-6.700454184758285e-07,6.81111823404971e-07,-1.5057895054025918e-07,1.6164535546940168e-07,8.19808076619128e-10,1.0246596852523378e-08,2.0918165062716794e-07,1.9811524569802544e-07,6.556947525918676e-08,5.4503070330044255e-08,-1.0495199516178067e-06,1.0605863565469492e-06,-1.0730018443227958e-06,1.0840682492519383e-06,-2.1749766337380806e-07,2.2856406830295056e-07,-3.2508307410460886e-07,3.3614947903375137e-07,2.0267669142293332e-07,1.916102864937908e-07
-0.6057394929967825,-0.5700046043918664,-1.3795053848235226,0.12917524344082332,-0.992919771166264,-0.7966329466717837,0.2750364848956139,7.633307386036991e-07,2.1389867116485807e-06,2.2061390112768515e-06,6.961784389754285e-07,2.1608807594721685e-06,7.414366907801115e-07,3.537776638123398e-06,6.354591878711179e-07,4.313652047753132e-06,1.4113345975008518e-06,3.875884363570464e-06,9.735669133181837e-07,3.6701532931416213e-06,7.678358428893413e-07,4.186828222707063e-06,1.2845107724547828e-06,3.5823741938944944e-06,6.800567436422144e-07,5.090297262398731e-06,2.1879798121464512e-06,3.4306291791568297e-06,5.283117289045497e-07,3.3390333424683107e-06,4.367158922160307e-07,3.0016876696921924e-06,9.937021943991241e-08,4.704666809940757e-06,1.8023493596884774e-06,4.7872025263311735e-06,1.8848850760788935e-06,4.233594971523885e-06,1.3312775212716049e-06,2.38532420958298e-06,5.169932406692999e-07,2.4573567365365523e-06,4.449607137157277e-07
-0.5992818543267998,0.5611648318232728,0.7853045750507137,-1.2218990872962612,0.07147339744325734,-0.7101927109404286,2.4833018954965316,3.6265718559407455e-06,4.865355885393674e-06,2.2061390112768515e-06,6.285788730057567e-06,2.1608807594721685e-06,6.331046981862251e-06,3.5269327980201016e-06,4.964994943314318e-06,4.2837932844330305e-06,4.208134456901389e-06,3.846547499970051e-06,4.645380241364368e-06,3.6223042024569584e-06,4.869623538877461e-06,4.09215894675375e-06,4.399768794580669e-06,4.505586135654976e-06,3.9863416056794436e-06,4.702674910550407e-06,3.7892528307840125e-06,5.145781029616677e-06,3.3461467117177424e-06,5.108096837052532e-06,3.3838309042818875e-06,6.175042730514683e-06,2.3168850108197367e-06,5.209179124168371e-06,3.2827486171660485e-06,5.307833160299578e-06,3.1840945810348413e-06,5.973199257247185e-06,2.518728484087234e-06,6.301841694655425e-06,2.1900860466789943e-06,6.354996596372071e-06,2.136931144962348e-06
-0.4347500676629765,0.2810919825012052,-0.861131317509108,1.0741541509387755,1.1536600519812281,-0.2979491352559169,-0.8535427332596235,2.9176452598404517e-06,2.8720125096330438e-06,2.2061390112768515e-06,2.1605062610694436e-06,2.1608807594721685e-06,2.1152480092647606e-06,3.223023934781523e-06,3.177391184574115e-06,3.584584295356456e-06,3.538951545149048e-06,3.2164204559138465e-06,3.1707877057064386e-06,2.5600163769144874e-06,2.5143836267070795e-06,2.1136019896947986e-06,2.0679692394873906e-06,3.29378392750034e-06,3.2481511772929323e-06,1.4554669329552535e-06,1.4098341827478455e-06,3.3595131473687966e-06,3.3138803971613887e-06,3.161224722880412e-06,3.115591972673004e-06,3.1467516053564914e-06,3.1011188551490835e-06,1.7097571442220142e-06,1.6641243940146063e-06,1.7466159369106273e-06,1.7009831867032193e-06,1.6171193763543962e-06,1.5714866261469883e-06,9.944856014111425e-07,9.488528512037346e-07,1.140072627982341e-06,1.094439877774933e-06
-0.5377514848483487,-0.3697815654698044,0.9556565771272164,0.17527672826191285,0.8578047787316899,0.68590143068331,-0.7629065540600625,1.2701397270060249e-06,9.950866736203098e-07,2.2061390112768515e-06,1.9310859578911365e-06,2.1608807594721685e-06,1.8858277060864534e-06,3.419505451560035e-06,3.14445239817432e-06,4.00875576470708e-06,3.733702711321365e-06,3.586286551774582e-06,3.311233498388867e-06,3.190816499454676e-06,2.915763446068961e-06,3.258690225704159e-06,2.983637172318444e-06,3.363172178519197e-06,3.0881191251334817e-06,2.6640400725474127e-06,2.3889870191616977e-06,3.2905973657247146e-06,3.0155443123389995e-06,3.043120044039028e-06,2.768066990653313e-06,3.6925280692587604e-06,3.4174750158730453e-06,2.421756647209896e-06,2.1467035938241808e-06,2.466679497771386e-06,2.1916264443856707e-06,2.3095983464607923e-06,2.0345452930750772e-06,3.3469337283778665e-06,3.0718806749921515e-06,3.2973282430844986e-06,3.0222751896987835e-06
-0.5833325660450683,0.7741588086016122,0.6233514068851227,-1.23230421776647,0.07734071256786132,-1.063997688938597,2.496103835663983,4.165706924951648e-06,4.358625370727682e-06,2.2061390112768515e-06,6.318193284402478e-06,2.1608807594721685e-06,6.363451536207162e-06,3.499800760290883e-06,5.024531535388447e-06,4.210868084321629e-06,4.313464211357701e-06,3.7758162967327993e-06,4.748515998946531e-06,3.5062562598305218e-06,5.018076035848809e-06,3.864364270527646e-06,4.659968025151685e-06,4.478276941521494e-06,4.046055354157837e-06,3.947366438453309e-06,4.576965857226021e-06,5.092421872394904e-06,3.4319104232844264e-06,5.047098688135654e-06,3.4772336075436765e-06,5.814829387950111e-06,2.7095029077292197e-06,4.578769199657591e-06,3.945563096021739e-06,4.666788764324338e-06,3.857543531354993e-06,5.260288664084656e-06,3.2640436315946747e-06,5.645120926354199e-06,2.8792113693251314e-06,5.6282361941930544e-06,2.896096101486276e-06
-0.44942525155074114,-0.9664201608222676,1.0646088661593003,-0.3630117617831025,-1.0958297152945142,1.1727693125671759,-0.5978962545490824,-2.4008509317598344e-07,9.328158694718855e-07,2.2061390112768515e-06,1.5134082349809495e-06,2.1608807594721685e-06,1.4681499831762664e-06,3.2522804855500344e-06,2.5595497092541324e-06,3.642382445653453e-06,2.949651669357551e-06,3.264785836145142e-06,2.57205505984924e-06,2.643367413491226e-06,1.950636637195324e-06,2.259356910390186e-06,1.5666261340942838e-06,1.8581461318368984e-06,1.1654153555409963e-06,1.5643076156895134e-06,8.715768393936113e-07,1.4361271368954852e-06,7.433963605995832e-07,7.683403839208067e-07,7.560960762490468e-08,1.1780345876542667e-06,4.853038113583646e-07,7.198911595365508e-07,2.716038324064873e-08,7.274434475798626e-07,3.471267128396057e-08,8.838925861486434e-07,1.9116180985274134e-07,1.4254763878222083e-06,7.327456115263062e-07,1.4956957770879302e-06,8.029650007920282e-07
-0.6008282618464345,1.599728698533232,-0.9540469197587564,0.327082539693528,3.40382350421088,0.47064545203971136,-0.2345479534269235,6.2554077057620465e-06,4.642961666323496e-06,2.2061390112768515e-06,5.936929718383015e-07,2.1608807594721685e-06,5.484347200336184e-07,3.529536984731729e-06,1.9170909452931788e-06,4.290925999190792e-06,2.678479959752242e-06,3.853535409913212e-06,2.241089370474662e-06,3.633716940204421e-06,2.0212709007658706e-06,4.114699982198658e-06,2.5022539427601076e-06,4.815835642669413e-06,3.2033896032308624e-06,4.790357446109934e-06,3.1779114066713835e-06,5.71554328902409e-06,4.10309724958554e-06,5.702880382896664e-06,4.090434343458114e-06,4.791858990395769e-06,3.1794129509572186e-06,5.885443575266345e-06,4.272997535827795e-06,5.995524441502323e-06,4.383078402063773e-06,7.81652820025625e-06,6.2040821608176995e-06,5.507147508933656e-06,3.8947014694951055e-06,5.57084699802736e-06,3.958400958588809e-06
2.004693151251396,-1.162657795392409,1.3635529513757583,-1.5786004534791593,-0.6492296949418204,-0.05714912579108695,-0.8639579681039744,-7.368061378589189e-07,7.560756150690929e-07,2.2061390112768515e-06,2.1868695340666776e-06,2.1608807594721685e-06,2.1416112822619945e-06,1.269765314530328e-06,1.250495837320154e-06,1.5876602968203726e-08,3.3928742419702366e-09,7.681211773959097e-07,7.488517001857358e-07,1.7676856876565813e-07,1.5749909155548417e-07,3.6164436798112627e-07,3.423748907709523e-07,-1.0705033003420356e-06,1.0897727775522095e-06,-1.567228849491446e-07,1.7599236215931855e-07,-1.1504168528177872e-07,1.3431116249195268e-07,1.5092050868342554e-07,1.3165103147325157e-07,-2.5726063860242444e-07,2.765301158125984e-07,-1.256857646246894e-06,1.276127123457068e-06,-1.2872775674162519e-06,1.3065470446264258e-06,-2.331127482670945e-07,2.5238222547726846e-07,-3.2508308054986255e-07,3.443525577600365e-07,2.026766911799416e-07,1.8340721396976763e-07
-0.6036939996112186,-0.17957386783007218,1.031855530798452,0.9239443098043234,-0.1866627651408145,0.04777491413501241,1.6809688818512643,1.751597661847639e-06,4.709446994320791e-06,2.2061390112768515e-06,4.254905644891578e-06,2.1608807594721685e-06,4.300163896696261e-06,3.5343506030575343e-06,2.9266940531108955e-06,4.304173243359782e-06,2.1568714128086476e-06,3.866547196141227e-06,2.5944974600272025e-06,3.6549424936916975e-06,2.8061021624767323e-06,4.156687194439993e-06,2.3043574617284366e-06,4.03056232215687e-06,2.43048233401156e-06,4.96120227238092e-06,1.49984238378751e-06,4.268046559823255e-06,2.192998096345175e-06,4.200561919810743e-06,2.2604827363576866e-06,5.3244934527960195e-06,1.1365512033724103e-06,4.919897747496059e-06,1.5411469086723712e-06,5.009962413623553e-06,1.451082242544877e-06,4.9123736360573935e-06,1.5486710201110363e-06,5.8888149360318775e-06,5.722297201365523e-07,5.964927794586836e-06,4.961168615815934e-07
-0.17994103866021,0.2279867966476407,1.0169568908801452,0.3826949951437342,0.04708409148175043,-0.3373469187006979,-0.8503666199007297,2.7832242378328943e-06,2.7295520391826994e-06,2.2061390112768515e-06,2.1524668126266566e-06,2.1608807594721685e-06,2.1072085608219735e-06,2.654763517287173e-06,2.601091318636978e-06,2.7051612940195567e-06,2.6514890953693617e-06,2.5450160646379586e-06,2.4913438659877636e-06,1.4055535294127007e-06,1.3518813307625058e-06,3.1829781229110584e-07,2.646256136409109e-07,2.1059377150125866e-06,2.0522655163623917e-06,5.650886531184232e-07,5.114164544682282e-07,2.1848048362696707e-06,2.1311326376194758e-06,1.950956926668736e-06,1.8972847280185412e-06,2.1806950709104883e-06,2.1270228722602933e-06,7.60532925735108e-07,7.06860727084913e-07,7.806406752137429e-07,7.269684765635479e-07,6.156913739695798e-07,5.620191753193849e-07,1.6503147654093509e-09,5.202188388478559e-08,3.7246242789965614e-07,3.187902292494612e-07
-0.1411052784408602,-0.5938604542350326,-0.5230931574397305,-0.2076157525083511,-0.8580318024570872,-0.5706633888007465,-0.632135881655762,7.029462833902354e-07,9.688360918004725e-08,2.2061390112768515e-06,1.6000763370666634e-06,2.1608807594721685e-06,1.5548180852619803e-06,2.5599455350515385e-06,1.9538828608413503e-06,2.5897352836867715e-06,1.9836726094765833e-06,2.464415219024524e-06,1.8583525448143359e-06,1.2715844644048176e-06,6.655217901946294e-07,1.4424921151961293e-07,4.6181346269057526e-07,1.1491937014304512e-06,5.43131027220263e-07,5.020492101999288e-07,1.0401346401025938e-07,1.3693821976384414e-06,7.633195234282532e-07,8.483638923335352e-07,2.42301218123347e-07,1.437260198595231e-06,8.311975243850429e-07,8.284944787967652e-09,5.977777294222205e-07,8.77216583601597e-09,5.972905083741722e-07,3.1041007343910446e-07,2.956526007710837e-07,-1.8763168498657343e-07,7.936943591967616e-07,2.663995819657486e-07,3.396630922444396e-07
-0.5178505540767642,0.5453862086623866,-1.1210410044957366,1.299114991927924,-0.48401665239506214,1.3289832172986498,-0.6632473533762622,3.586632655708833e-06,3.059320027423739e-06,2.2061390112768515e-06,1.6788263829917575e-06,2.1608807594721685e-06,1.6335681311870745e-06,3.383164427696598e-06,2.855851799411504e-06,3.923360874228258e-06,3.396048245943164e-06,3.508922401266002e-06,2.981609772980908e-06,3.0603472803766693e-06,2.5330346520915753e-06,3.01427776691144e-06,2.486965138626346e-06,3.936272627809896e-06,3.4089599995248023e-06,2.317482974671927e-06,1.7901703463868328e-06,4.210614293059383e-06,3.683301664774289e-06,4.0973960327499316e-06,3.5700834044648376e-06,3.68907825897316e-06,3.161765630688066e-06,2.772840617466216e-06,2.245527989181122e-06,2.829041743422183e-06,2.301729115137089e-06,2.8349706598628665e-06,2.3076580315777725e-06,2.0648096151753375e-06,1.5374969868902435e-06,2.107072101963536e-06,1.579759473678442e-06
-0.3484852217713267,-1.1176622914517604,0.651414199393534,-0.5931420893810784,-0.31000393458798187,0.38911527485887687,-0.8340932926516965,-6.22912522231151e-07,7.177761270523056e-07,2.2061390112768515e-06,2.111275406455697e-06,2.1608807594721685e-06,2.066017154651014e-06,3.0428481068584075e-06,2.947984502037253e-06,3.2614551401494458e-06,3.166591535328291e-06,2.956528137816862e-06,2.8616645329957073e-06,2.110143784057883e-06,2.0152801792367285e-06,1.3603286574101992e-06,1.2654650525890446e-06,9.769646969104378e-07,8.821010920892831e-07,1.0050498654352837e-06,9.101862606141291e-07,7.719167415583057e-07,6.770531367371511e-07,-1.247101456548201e-07,2.1957375047597476e-07,5.508888734610672e-07,4.5602526863991256e-07,-1.6637359474183944e-08,1.1150096429533859e-07,-2.459921526896383e-08,1.1946282009011848e-07,4.394437028989833e-07,3.4458009807782863e-07,4.1145723257496054e-07,3.165936277538059e-07,6.68861137229348e-07,5.739975324081933e-07
-0.5957265207400624,1.2600473892563546,-0.27389030111348056,-0.25128735527600216,-0.5902561705470482,0.10378858312235884,1.9175928523226318,5.395598856287918e-06,1.6643936320179328e-06,2.2061390112768515e-06,4.853853477028999e-06,2.1608807594721685e-06,4.8991117288336824e-06,3.5209278010620197e-06,3.539064687243831e-06,4.267436285858964e-06,2.7925562024468873e-06,3.830569947227896e-06,3.2294225410779553e-06,3.5961738115094987e-06,3.463818676796352e-06,4.040642100665133e-06,3.0193503876407177e-06,4.712062889840372e-06,2.3479295984654785e-06,4.512052176356736e-06,2.547940311949115e-06,5.519271434877508e-06,1.5407210534283432e-06,5.498397877820114e-06,1.5615946104857371e-06,5.227706854383991e-06,1.83228563392186e-06,5.431480294893516e-06,1.628512193412335e-06,5.534272927326133e-06,1.5257195609797176e-06,6.826608979607971e-06,2.3338350869787982e-07,5.705482495880668e-06,1.3545099924251827e-06,5.745409811225279e-06,1.3145826770805721e-06
-0.6057316533675686,-0.553271207212965,-0.15823726170936395,-0.6128667587764959,0.21543642276216746,-0.7737118081667883,1.0261414033495495,8.056866839655839e-07,3.997844162882016e-06,2.2061390112768515e-06,2.597391835570748e-06,2.1608807594721685e-06,2.6426500873754313e-06,3.537763522970598e-06,1.2657673238770018e-06,4.313615681931899e-06,4.899151649157008e-07,3.875848498207605e-06,9.276823486399947e-07,3.670094899248821e-06,1.1334359475987787e-06,4.186712429484567e-06,6.168184173630324e-07,3.606105700646015e-06,1.1974251462015846e-06,5.089790453132465e-06,2.8625960628486514e-07,3.474768201352705e-06,1.3287626454948949e-06,3.3846614685253954e-06,1.4188693783222043e-06,3.4066953695679487e-06,1.396835477279651e-06,4.719865292478464e-06,8.366555436913603e-08,4.8028605764121784e-06,6.702704354213021e-10,4.269020014903567e-06,5.345108319440323e-07,3.973488242447004e-06,8.300426044005954e-07,4.051680409826033e-06,7.518504370215664e-07
-0.5969048625697687,-0.8153910227981717,-1.362948303651566,1.2142390782349834,0.7150023845740743,-0.12188079844967695,-0.2378030374968081,1.422032042814435e-07,1.4620034943025065e-06,2.2061390112768515e-06,6.019323126929016e-07,2.1608807594721685e-06,5.566740608882185e-07,3.5229207721729664e-06,1.918714073589016e-06,4.272851033170148e-06,2.668644334586198e-06,3.8358517998097755e-06,2.2316451012258257e-06,3.6048174582352153e-06,2.0006107596512655e-06,4.05766899060771e-06,2.4534622920237604e-06,3.1183242262258116e-06,1.5141175276418616e-06,4.573608312243065e-06,2.969401613659115e-06,2.6235285753153203e-06,1.0193218767313703e-06,2.462803898059013e-06,8.585971994750631e-07,2.480663571733206e-06,8.76456873149256e-07,3.9406213084982085e-06,2.3364146099142587e-06,4.006617780249059e-06,2.402411081665109e-06,3.281129070469188e-06,1.676922371885238e-06,1.94414269369781e-06,3.399359951138598e-07,2.0206240149047187e-06,4.164173163207687e-07
1.08155837705884,-0.32562469282897927,1.2888373883667423,1.2563555402433215,1.157372003304119,-1.1767457950673423,-0.6590624792473843,1.3819105805231272e-06,8.440051062036002e-07,2.2061390112768515e-06,1.6682335369573245e-06,2.1608807594721685e-06,1.6229752851526415e-06,7.403551781342492e-07,2.0244970381472218e-07,5.331700618256104e-07,4.735412493916619e-09,1.1554373535137973e-06,6.175318791942703e-07,-6.796272315684807e-08,6.058681974763751e-07,-2.4937648655820375e-07,7.872819608777308e-07,1.5508342837151503e-07,3.8282204594801197e-07,-6.896790486981277e-08,6.068733791893398e-07,4.956896323695271e-07,4.221584194999993e-08,4.915729547953477e-07,4.633251952417935e-08,3.486319762635525e-07,1.8927349805597451e-07,-3.3262241271592367e-07,8.705278870354507e-07,-3.352398209654628e-07,8.731452952849898e-07,-1.0558848918296288e-07,6.434939635024899e-07,-3.2504483697034895e-07,8.62950311289876e-07,2.026801625106694e-07,3.352253118088576e-07
-0.6075974799867592,-0.7370467479380441,-0.5926575523115382,0.8333477617875177,-0.1512896279642232,0.26790488563193043,0.6297698155184459,3.4050996709324267e-07,3.459716342266537e-06,2.2061390112768515e-06,1.5940872980829283e-06,2.1608807594721685e-06,1.6393455498876114e-06,3.540881539079164e-06,2.5934477028061586e-07,4.322278769041148e-06,5.220524596813678e-07,3.884401737507632e-06,8.417542814785234e-08,3.684013576858527e-06,1.1621273250125278e-07,4.214330672666717e-06,4.1410436330693746e-07,3.3355947256871556e-06,4.646315836726243e-07,5.213147039240417e-06,1.412920729880637e-06,2.9617079907299894e-06,8.385183186297904e-07,2.862311950303565e-06,9.379143590562151e-07,2.825452853995644e-06,9.74773455364136e-07,4.667743605723361e-06,8.675172963635811e-07,4.747512345557453e-06,9.472860361976729e-07,3.976101956623097e-06,1.7587564726331686e-07,3.227323131696442e-06,5.729031776633378e-07,3.3043555383658873e-06,4.958707709938926e-07
-0.580780008591364,-0.6140761887558094,-0.7521693078753395,0.7766494777996343,-0.5418808836561115,6.6985796698509175,-0.8305532471974829,6.51775768661044e-07,5.479515224211632e-07,2.2061390112768515e-06,2.1023147650369707e-06,2.1608807594721685e-06,2.0570565132322876e-06,3.495412206363308e-06,3.3915879601234273e-06,4.199304572793809e-06,4.095480326553927e-06,3.764718375269798e-06,3.6608941290299174e-06,3.487962127435905e-06,3.384137881196024e-06,3.828691286273338e-06,3.724867040033457e-06,3.335587733168238e-06,3.231763486928357e-06,3.847056708489038e-06,3.743232462249157e-06,3.0941164094703822e-06,2.9902921632305014e-06,2.90360872463381e-06,2.7997844783939293e-06,2.9084651463573308e-06,2.80464090011745e-06,3.401106530428405e-06,3.297282284188524e-06,3.460418292644231e-06,3.35659404640435e-06,3.037997525739497e-06,2.934173279499616e-06,2.569655819234216e-06,2.4658315729943353e-06,2.6332276942532767e-06,2.529403448013396e-06
-0.6076731052445711,2.2948432695014134,-0.4345291984158539,0.5150635386705921,0.10766629344063651,0.7595376452120535,2.9379674435208964,8.014897095358373e-06,1.6278901459425463e-06,2.2061390112768515e-06,7.4366482300240675e-06,2.1608807594721685e-06,7.481906481828751e-06,3.5410077745996037e-06,6.101779466701316e-06,4.322630240272448e-06,5.320157001028472e-06,3.884749149964735e-06,5.758038091336185e-06,3.684578614414472e-06,5.958208626886448e-06,4.215452613308389e-06,5.42733462799253e-06,4.948724274852399e-06,4.69406296644852e-06,5.218265528525367e-06,4.424521712775552e-06,5.974134890724288e-06,3.6686523505766315e-06,5.969359084239421e-06,3.6734281570614986e-06,5.455683127545236e-06,4.187104113755683e-06,6.618601737746629e-06,3.02418550355429e-06,6.739162946830297e-06,2.9036242944706224e-06,9.702311029767718e-06,5.9523788466798503e-08,7.37899376365105e-06,2.2637934776498693e-06,7.483377941597287e-06,2.159409299703633e-06
-0.5242673305777861,-0.04083364039198502,-1.1815853545342754,-0.07470361405225474,-0.3055365913733841,-0.5345530326960366,-0.11986622567132864,2.102779996793499e-06,2.0004902938185904e-07,2.2061390112768515e-06,3.0340804386521153e-07,2.1608807594721685e-06,2.5814979206052845e-07,3.394967338986951e-06,1.492236371575311e-06,3.950709842117414e-06,2.047978874705774e-06,3.5335309364485528e-06,1.6307999690369128e-06,3.1019467663890206e-06,1.1992157989773805e-06,3.09180379180915e-06,1.1890728243975099e-06,3.6032560219614115e-06,1.7005250545497715e-06,2.4201064819538493e-06,5.173755145422093e-07,3.6947876426119445e-06,1.7920566752003045e-06,3.4990536672137897e-06,1.5963226998021497e-06,3.2869691862507623e-06,1.3842382188391222e-06,2.4496854631876203e-06,5.469544957759802e-07,2.497734674898208e-06,5.950037074865681e-07,2.411427202903248e-06,5.086962354916081e-07,1.71260610645316e-06,1.901248609584801e-07,1.7976335039684213e-06,1.0509746344321874e-07
-0.5876518792823426,0.7274506295560947,0.054982831426803554,1.2932708337712033,0.5732625561424927,-0.1445117674941004,0.6285887175621934,4.047478148185415e-06,2.502414601181452e-07,2.2061390112768515e-06,1.5910976767904185e-06,2.1608807594721685e-06,1.6363559285951015e-06,3.5071977423418444e-06,2.900389457254256e-07,4.230502651823325e-06,4.332659637560553e-07,3.794733480168155e-06,2.503207899115166e-09,3.5373867444257878e-06,2.5984994364148224e-07,3.925217407759429e-06,1.2798071969215882e-07,4.4915322937667125e-06,6.942956056994424e-07,4.128558274168317e-06,3.313215861010471e-07,5.11740534518595e-06,1.3201686571186797e-06,5.073943276687339e-06,1.276706588620069e-06,5.172458020544895e-06,1.3752213324776252e-06,4.733694157810189e-06,9.364574697429187e-07,4.824357834976444e-06,1.0271211469091744e-06,5.446690394395334e-06,1.6494537063280644e-06,5.138245917380188e-06,1.341009229312918e-06,5.152262583685544e-06,1.3550258956182737e-06
-0.5992151073090715,1.941643464458254,-1.2527017073591404,-1.512764720587625,-0.8379655306754189,-0.7894982916007448,1.3618493701571042,7.120869930145379e-06,1.4675876462387985e-06,2.2061390112768515e-06,3.4471432726297286e-06,2.1608807594721685e-06,3.4924015244344117e-06,3.5268202892437884e-06,2.1264619946627917e-06,4.283485665944016e-06,1.369796617962564e-06,3.846246409515923e-06,1.8070358743906568e-06,3.6218122440556142e-06,2.031470039850966e-06,4.091187843115151e-06,1.5620944407914295e-06,4.85134633171748e-06,8.019359521891e-07,4.698957922638469e-06,9.543243612681114e-07,5.777918857454675e-06,1.2463657354809474e-07,5.7684222656963054e-06,1.1513998178972529e-07,4.623966742721389e-06,1.029315541185191e-06,5.9480912394548405e-06,2.948089555482604e-07,6.058283868646651e-06,4.0500158474007065e-07,8.170099881962577e-06,2.5168175980559972e-06,5.493411357102879e-06,1.59870926803701e-07,5.550343217455642e-06,1.0293906645093784e-07
3.204069746131609,0.8249870847641917,0.015230711201058688,-1.477079492200244,-0.37120957327767895,-0.5642536469439816,-0.8406978342547908,4.294364582746056e-06,4.21621853983359e-06,2.2061390112768515e-06,2.1279929683643852e-06,2.1608807594721685e-06,2.082734716559702e-06,1.8276612665159021e-06,1.7495152236034358e-06,-2.2232398814695657e-07,3.004700310594229e-07,4.908063904622e-07,4.126603475497336e-07,5.310407582064214e-07,4.528947152939551e-07,4.0060120259658875e-07,3.224551596841224e-07,1.5215877619822376e-06,1.4434417190697712e-06,-2.0858463268494192e-07,2.8673067559740825e-07,2.150775321146964e-07,1.3693148920223007e-07,2.6187423006947734e-07,1.83728187157011e-07,2.1407023591705792e-07,1.3592419300459159e-07,3.6789801836895116e-07,2.897519754564848e-07,3.826501212338609e-07,3.0450407832139456e-07,-1.8145002032679065e-07,2.59596063239257e-07,-3.250831254404488e-07,4.0322916835291516e-07,2.0267669005727904e-07,1.245306471448127e-07
-0.5252174932473951,1.5080196832930068,-0.20445010698035113,1.3540206911195927,-0.4290797298868858,-0.21211362610031062,-0.04334490542610321,6.02327181624853e-06,3.92684838910058e-06,2.2061390112768515e-06,1.0971558412890166e-07,2.1608807594721685e-06,6.445733232421858e-08,3.396708156624645e-06,1.300284729476695e-06,3.9547744717020235e-06,1.8583510445540736e-06,3.5372017166366893e-06,1.4407782894887394e-06,3.1081442798111875e-06,1.0117208526632376e-06,3.1033862879819472e-06,1.0069628608339973e-06,4.274537193966238e-06,2.1781137668182877e-06,2.435983867425463e-06,3.3956044027751315e-07,4.729282255109952e-06,2.632858827962002e-06,4.68794132266115e-06,2.5915178955132e-06,4.58414212770618e-06,2.48771870055823e-06,3.446899836859684e-06,1.3504764097117342e-06,3.5147299462094966e-06,1.4183065190615468e-06,3.815679020478484e-06,1.7192555933305342e-06,3.5514420013245464e-06,1.4550185741765965e-06,3.4499121376165524e-06,1.3534887104686025e-06
-0.6048955412493245,1.513810552095945,-1.3481547374547356,0.3561236488415429,-1.2186136717706924,0.6890381010988996,1.1701539391003537,6.037929791553412e-06,8.698712262471519e-07,2.2061390112768515e-06,2.9619195540294085e-06,2.1608807594721685e-06,3.0071778058340916e-06,3.5363640772086536e-06,1.6316944880976065e-06,4.309738830613201e-06,8.58319734693059e-07,3.872026897947685e-06,1.296031667358575e-06,3.663871336886317e-06,1.504187228419943e-06,4.174374948568117e-06,9.936836167381428e-07,4.831300464987206e-06,3.367581003190544e-07,5.036277417476095e-06,1.3178114783016477e-07,5.750483724266619e-06,5.824251589603589e-07,5.738665253128414e-06,5.706066878221542e-07,4.5308920283931685e-06,6.371665369130915e-07,6.0930792328432046e-06,9.250206675369445e-07,6.206967793318088e-06,1.0389092280118283e-06,8.10425695314645e-06,2.9361983878401907e-06,5.066613178058042e-06,1.0144538724821792e-07,5.146106377038227e-06,2.195218826803315e-08
