Model,MSE_Train,NMSE_Train
Model_1,3427.0130677093853,3083.4355459183575
Model_2,0.5462777856685535,0.49151033538423256
Model_3,0.5462777856685535,0.49151033538423256
Model_4,0.3354843655138884,0.3018501526802793
Model_5,0.33406027241772984,0.3005688330043298
Model_6,0.04489558990815233,0.04039455206113315
Model_7,0.04489558990815233,0.04039455206113315
Model_8,0.044253747298246146,0.03981705781784666
Model_9,0.043748517453416874,0.03936248013412436
Model_10,0.04357880151899156,0.03920977918592939
Model_11,0.043186294940628096,0.03885662362106263
Model_12,0.04307301106751479,0.03875469709955964
Model_13,0.04281152491987308,0.038519426423179466
Model_14,0.04278136776120152,0.038492292690925
