gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
1.95969498195676,0.05,1.13620938048944,1.38069563925469,0.0,9.85039320305564e-06,-4.06982111755368e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,0.0,9.85039320305564e-06,-4.06982111755368e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,0.0,9.85039320305564e-06,-4.06982111755368e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,5.96229398458806e-08,8.330156313742171e-09,2.01505108580743e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.46708923155054e-07,9.73566416061238e-06,-3.9222593217787e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.94275193222539e-07,7.69754744836868e-08,8.5372066507733e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,3.54023912657288e-07,1.03497178051954e-08,9.35035674687367e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,1.62268035369546e-07,1.07227991833687e-07,2.16243430870959e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,1.00130218751027e-07,1.35930317356776e-07,-1.34843367640841e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,9.63921266257946e-06,1.36331392087817e-07,3.73548224446053e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,3.39857979007628e-07,1.08512936701003e-07,9.08915582166005e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,4.96233264107916e-08,1.91583082636832e-07,-5.57796085632201e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.65722882319976e-08,2.05221073001821e-07,-7.02109348165442e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.03245004763558e-07,1.64426916035484e-07,1.52519073230824e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,1.96866420741615e-07,1.91622823379019e-07,2.06033734355579e-14
1.95969498195676,0.05,1.13620938048944,1.38069563925469,6.54839150957436e-08,5.31211915524296e-07,-1.8344272578655e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.90720867733336e-07,2.26483977467943e-08,9.41272127484734e-14
1.95969498195676,0.05,1.13620938048944,1.38069563925469,1.69659561808682e-07,7.22063337832241e-08,1.2190994488484e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,7.75123911354294e-08,5.64953822576898e-07,-1.9154361885875397e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,2.43643855600445e-07,9.45144979956249e-06,-3.8077331226776596e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,3.42210169869934e-07,1.58141035606891e-07,7.23190829121205e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,8.44888655842164e-07,6.1273539082641e-07,9.12416102461921e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,1.99350257344843e-07,2.79656485838432e-07,-3.52887870807266e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,8.20701885688576e-08,7.4883416596345e-07,-2.62731973169789e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,5.87251922271269e-07,7.4883416596345e-07,-6.36700023481498e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,7.51279364236023e-07,1.80459809619071e-07,2.2427865908608397e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,7.93294123660727e-07,3.42627548364995e-07,1.77196095630304e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,8.35885939520141e-07,4.09577090828512e-07,1.67594436368991e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,6.13104016524371e-08,1.34915848127748e-07,-4.23093199415188e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,7.810493865221e-07,3.44465060559869e-07,1.7155082255715998e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,7.01351431195655e-08,4.29980380552806e-07,-1.41455562745097e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,4.29980380552806e-07,8.65911219404262e-07,-1.6430843114620299e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,4.09919806391817e-07,1.49148497333838e-07,6.60836320244091e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,3.85103226331771e-07,8.61108516331051e-07,-1.87604643136194e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,3.85103226331771e-07,4.30409198908799e-07,-1.78066397440068e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,9.38272209774032e-07,3.04373587174795e-07,2.49077927113199e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,8.95858593431098e-07,9.85158866290891e-07,-3.35610538791673e-13
1.95969498195676,0.05,1.13620938048944,1.38069563925469,4.50363456946338e-07,9.0966614877514e-06,-3.57695697494757e-11
1.95969498195676,0.05,1.13620938048944,1.38069563925469,6.92289469323529e-07,4.24120931868315e-07,1.05379761810387e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,8.02428548632761e-07,3.0740685990448e-07,1.94506354364431e-12
1.95969498195676,0.05,1.13620938048944,1.38069563925469,9.01189197507846e-06,1.17582668172853e-06,2.96601493962961e-11
