Model,MSE_Train,NMSE_Train
Model_1,0.42194668938027047,2.3568484849024385
Model_2,0.3003408389107384,1.677600201534368
Model_3,0.17903004460540742,1.0
Model_4,0.055948130472979855,0.31250693477897956
Model_5,0.021079964905352598,0.1177454038612014
Model_6,0.01248079405344859,0.06971340526087105
Model_7,0.010725648832363127,0.05990977020646494
Model_8,0.008649320357287707,0.048312116417952695
Model_9,0.0025016924654108525,0.013973590136363578
Model_10,0.0009722180462394753,0.005430474244601235
Model_11,0.00088740223770232,0.004956722429792194
Model_12,0.00012235798840877618,0.0006834494661410618
Model_13,7.417669832379805e-05,0.0004143254194416797
Model_14,1.2581344941570167e-05,7.027504779602876e-05
Model_15,6.195931394815902e-06,3.460833296708434e-05
Model_16,3.4005715625829828e-06,1.899441833954764e-05
Model_17,8.638437045796695e-08,4.825132599858482e-07
