Complexity,Loss,Equation
1,6.482614628667922e18,"1.6919747553343017e9"
3,3.043032427100334e18,"4.3449689010189235e7 * x0"
4,4.570039601152043e17,"cube(x0) * 7874.10327746296"
5,1.1416547147060652e15,"square(square(x0)) * x0"
6,1.1416547147060645e15,"(cube(x0) * x0) * x0"
7,2.1630305062654554e6,"square(cube(x0)) / (x0 - 1.0000305964528515)"
9,71.42609607797604,"(x0 - -0.9999964936812075) * square(square(x0) + 0.500203348171848)"
11,1.0610404182467232,"((cube(square(x0)) - x0) / (x0 + -0.9999999714001803)) + 1.2507384732425084"
14,3.1223784559281796e-13,"(((square(x0 + square(x0)) + x0) - cube(x0)) * x0) + x0"
15,1.4039217718714116e-13,"x0 + (x0 * ((x0 * (cube(x0) + x0)) + (cube(x0) + x0)))"
