Complexity,Loss,Equation
1,5.808920098863349e22,"1.4504961761193396e11"
3,9.345393201243238e18,"square(cube(x0))"
5,4.03203948283992e12,"square(cube(x0 + 0.16774442865773243))"
6,4.032039480597312e12,"square(cube(x0 + square(0.409566149982766)))"
7,6.0179435046291245e10,"square(cube(-0.16726684182206356 - x0) - 11.773604843738157)"
9,1.870538754388727e7,"cube(square(x0 + 0.16665479562986335) + 0.19850655708440318) + 6696.587172253333"
11,1.1475000948902187e6,"square(cube(x0 - -0.16666817853459273) - (-0.2909753910503218 * (x0 - -1.1581409885775675)))"
13,3338.335120875765,"((square(x0) + x0) * (cube(x0) + x0)) + cube(square(x0))"
16,3324.2495589989394,"(((square(x0) + x0) * (cube(x0) + x0)) + cube(square(x0))) - cube(-0.5203841007385183)"
17,0.01682801491800824,"((square(cube(x0)) + 0.12972076682130787) + ((square(x0) + x0) * (cube(x0) + x0))) + x0"
