Complexity,Loss,Equation
1,9.216307e22,"x0"
5,9.184915e22,"exp(x0 / log(x0))"
6,6.9899483e22,"x0 * (x0 ^ log(x0))"
7,6.4801322e22,"exp(x0 / log(x0)) * x0"
8,4.9622467e22,"exp(0.2838847) ^ x0"
9,1.0106177e17,"exp(log(x0) / 0.16660115)"
13,1.247277e15,"((x0 * x0) * (x0 * x0)) * ((x0 * x0) + x0)"
15,1.220137e15,"(((x0 * x0) * (x0 * x0)) + x0) * ((x0 * x0) + x0)"
16,9.218852e14,"(((x0 * x0) + x0) * ((x0 * x0) - sin(x0))) * (x0 * x0)"
17,2.466798e9,"((x0 * x0) + ((x0 * x0) * (x0 * x0))) * ((x0 * x0) + x0)"
21,2.2778138e9,"(x0 + ((x0 * x0) * (x0 * x0))) * ((x0 * x0) + (x0 + 1.0001793))"
