Model,MSE_Train,NMSE_Train
Model_1,3663.967932284174,3242.383945219644
Model_2,0.4996127682354706,0.4421262545121511
Model_3,0.4996127682354706,0.4421262545121511
Model_4,0.4845815404565573,0.4288245519514236
Model_5,0.30734431711608345,0.2719806226170852
Model_6,0.009318871624642075,0.008246622323592676
Model_7,0.009318871624642077,0.008246622323592677
Model_8,0.008857186974885549,0.00783806009712371
Model_9,0.0087591273591076,0.007751283430474606
Model_10,0.008468949618282446,0.007494494161163224
Model_11,0.008309464571719136,0.007353359805176351
Model_12,0.008304588960649523,0.007349045192344739
Model_13,0.008102337381256495,0.007170065112267878
Model_14,0.007876692634991644,0.006970383533134568
Model_15,0.007818486906624626,0.006918875080368339
