complexity,loss,score,equation,sympy_format,lambda_format
1,3663.968,0.0,x0,x0,PySRFunction(X=>x0)
2,0.49961275,8.90022397277145,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.4996125,2.5019383762793945e-07,sin(exp(log(x0))),sin(x0),PySRFunction(X=>sin(x0))
6,0.4845814,0.015273686239745825,sin(x0) / cos(cos(x0)),sin(x0)/cos(cos(x0)),PySRFunction(X=>sin(x0)/cos(cos(x0)))
7,0.30734634,0.45531017044075944,sin(sin(x0 * x0) + x0),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
9,0.009326549,1.7475550953494718,sin(x0) + sin(x0 + (x0 * x0)),sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0))
11,0.009326548,5.361040043975924e-08,log(exp(sin(x0))) + sin((x0 * x0) + x0),log(exp(sin(x0))) + sin(x0**2 + x0),PySRFunction(X=>log(exp(sin(x0))) + sin(x0**2 + x0))
15,0.008854603,0.012981880078034379,sin((0.030554019 + x0) + (x0 * x0)) + sin(x0),sin(x0) + sin(x0 + x0*x0 + 0.030554019),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0 + 0.030554019))
20,0.008766752,0.001994210498753384,(sin(x0) + (cos(x0) / (x0 - -5.571072))) + sin((x0 * x0) + x0),sin(x0) + sin(x0*x0 + x0) + cos(x0)/(x0 - 1*(-5.571072)),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0) + cos(x0)/(x0 - 1*(-5.571072)))
21,0.008466064,0.0349006825880156,sin(0.02883261 + x0) + sin((x0 * x0) + (0.032507367 + x0)),sin(x0 + 0.02883261) + sin(x0*x0 + x0 + 0.032507367),PySRFunction(X=>sin(x0 + 0.02883261) + sin(x0*x0 + x0 + 0.032507367))
22,0.008317098,0.01775230580852793,((sin(x0) + (0.53759027 ^ x0)) + (cos(x0) / x0)) + sin(x0 + (x0 * x0)),0.53759027**x0 + sin(x0) + sin(x0 + x0*x0) + cos(x0)/x0,PySRFunction(X=>0.53759027**x0 + sin(x0) + sin(x0 + x0*x0) + cos(x0)/x0)
26,0.008307591,0.0002859301920276839,(sin(x0) + (cos(x0) / (x0 + 3.0659664))) + sin((x0 * x0) + (x0 - -0.04195505)),sin(x0) + sin(x0*x0 + x0 - 1*(-0.04195505)) + cos(x0)/(x0 + 3.0659664),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0 - 1*(-0.04195505)) + cos(x0)/(x0 + 3.0659664))
28,0.008099738,0.012668979833818811,((sin(x0) + (0.35261983 / x0)) + (cos(x0) / x0)) + sin((x0 + 0.030551143) + (x0 * x0)),sin(x0) + sin(x0 + x0*x0 + 0.030551143) + cos(x0)/x0 + 0.35261983/x0,PySRFunction(X=>sin(x0) + sin(x0 + x0*x0 + 0.030551143) + cos(x0)/x0 + 0.35261983/x0)
30,0.007874167,0.014122157068596417,((sin(x0) + (0.27373418 / x0)) + (cos(x0) / (x0 + x0))) + sin((x0 * x0) + (x0 + 0.029574119)),sin(x0) + sin(x0*x0 + x0 + 0.029574119) + cos(x0)/(x0 + x0) + 0.27373418/x0,PySRFunction(X=>sin(x0) + sin(x0*x0 + x0 + 0.029574119) + cos(x0)/(x0 + x0) + 0.27373418/x0)
34,0.007815914,0.0018563724324330362,((sin(x0) + (0.35261983 / x0)) + (cos(x0) / (x0 * 1.5350162))) + sin((x0 + 0.030551143) + (x0 * x0)),sin(x0) + sin(x0 + x0*x0 + 0.030551143) + cos(x0)/((x0*1.5350162)) + 0.35261983/x0,PySRFunction(X=>sin(x0) + sin(x0 + x0*x0 + 0.030551143) + cos(x0)/((x0*1.5350162)) + 0.35261983/x0)
