complexity,loss,score,equation,sympy_format,lambda_format
1,1675.904,0.0,x0,x0,PySRFunction(X=>x0)
2,1158.8652,0.36891147075103004,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,495.9003,0.42441081547931025,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,144.36894,1.2340027920864327,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,3.0617309,3.8533916967317796,(x0 + x0) * exp(x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
8,2.0409622,0.20277952315716788,(exp(x0) * (x0 + x0)) + x0,x0 + (x0 + x0)*exp(x0),PySRFunction(X=>x0 + (x0 + x0)*exp(x0))
9,1.2280004,0.5080342078652376,((x0 + x0) * (x0 + x0)) * x0,x0*(x0 + x0)*(x0 + x0),PySRFunction(X=>x0*(x0 + x0)*(x0 + x0))
10,0.36229214,1.220691531502362,((exp(x0) + exp(x0)) - cos(x0)) * x0,x0*(exp(x0) + exp(x0) - cos(x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - cos(x0)))
11,0.110497266,1.1874601243673024,(exp(x0) + (x0 * x0)) * (log(x0) + x0),(x0 + log(x0))*(x0**2 + exp(x0)),PySRFunction(X=>(x0 + log(x0))*(x0**2 + exp(x0)))
13,0.05970045,0.3078256102558394,((x0 + x0) * (exp(x0) - cos(x0))) - (x0 / x0),(x0 + x0)*(exp(x0) - cos(x0)) - x0/x0,PySRFunction(X=>(x0 + x0)*(exp(x0) - cos(x0)) - x0/x0)
14,0.011384763,1.6570636756238566,((x0 + x0) * (exp(x0) + log(x0))) - exp(sin(sin(x0))),2*x0*(exp(x0) + log(x0)) - exp(sin(sin(x0))),PySRFunction(X=>2*x0*(exp(x0) + log(x0)) - exp(sin(sin(x0))))
15,0.0033115428,1.2348616989188594,((-0.2735539 + exp(x0)) - cos(x0)) * (x0 + x0),(x0 + x0)*(exp(x0) - cos(x0) - 0.2735539),PySRFunction(X=>(x0 + x0)*(exp(x0) - cos(x0) - 0.2735539))
16,0.0033114743,2.0685436551951732e-05,(x0 + x0) * ((sin(-0.2770683) + exp(x0)) - cos(x0)),(x0 + x0)*(exp(x0) - cos(x0) + sin(-0.2770683)),PySRFunction(X=>(x0 + x0)*(exp(x0) - cos(x0) + sin(-0.2770683)))
17,0.0026115354,0.23745517384906517,(x0 + x0) + ((x0 - -1.2454106) * (x0 * (x0 * x0))),x0*x0*x0*(x0 - 1*(-1.2454106)) + x0 + x0,PySRFunction(X=>x0*x0*x0*(x0 - 1*(-1.2454106)) + x0 + x0)
18,0.0007677521,1.2242267086298175,((x0 + x0) * (exp(x0) + 1.7727375)) - 6.3279862,(x0 + x0)*(exp(x0) + 1.7727375) - 1*6.3279862,PySRFunction(X=>(x0 + x0)*(exp(x0) + 1.7727375) - 1*6.3279862)
20,0.00076767325,5.1353848019591094e-05,-6.3280125 + (((x0 + x0) * exp(x0)) - (-3.5454872 * x0)),-(-1)*3.5454872*x0 + (x0 + x0)*exp(x0) - 6.3280125,PySRFunction(X=>-(-1)*3.5454872*x0 + (x0 + x0)*exp(x0) - 6.3280125)
21,0.0003589575,0.7601601898073594,((cos(x0) / sin(-0.24683855)) + (exp(x0) * (x0 + x0))) - cos(sin(exp(x0))),(x0 + x0)*exp(x0) + cos(x0)/sin(-0.24683855) - cos(sin(exp(x0))),PySRFunction(X=>(x0 + x0)*exp(x0) + cos(x0)/sin(-0.24683855) - cos(sin(exp(x0))))
24,0.00029881543,0.06112596842030151,-6.034825 + (((x0 + 4.150572) * exp(x0)) - (4.60385 * x0)),-4.60385*x0 + (x0 + 4.150572)*exp(x0) - 6.034825,PySRFunction(X=>-4.60385*x0 + (x0 + 4.150572)*exp(x0) - 6.034825)
