Model,MSE_Train,NMSE_Train
Model_1,2319.5587147689876,2.0919249534880127
Model_2,1651.4131245963717,1.4893489446352803
Model_3,644.0791166856017,0.5808713388612438
Model_4,309.02807156046237,0.27870108659439297
Model_5,1.5797090125309596,0.0014246816351413383
Model_6,0.8642682199871249,0.0007794518174452837
Model_7,0.28975537025873843,0.00026131974396336046
Model_8,0.1656704200365328,0.0001494120771863192
Model_9,0.1199602362090384,0.00010818773844963712
Model_10,0.06449207721352208,5.816303970502376e-05
Model_11,0.024937999517223204,2.2490667361850704e-05
Model_12,0.009576119232701354,8.63635080798528e-06
Model_13,0.007027610413103153,6.3379441498754355e-06
Model_14,0.005073380038832244,4.5754954311721956e-06
Model_15,0.004871036398230521,4.393009121056735e-06
Model_16,0.0028353748833303124,2.5571206424591712e-06
