complexity,loss,score,equation,sympy_format,lambda_format
1,3673.5344,0.0,x1,x1,PySRFunction(X=>x1)
2,1.3411422,7.915387890436769,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
3,0.96931535,0.32468692038465924,x1 - x1,-x1 + x1,PySRFunction(X=>-x1 + x1)
4,0.45822453,0.7492306933832011,sin(x0 - x1),sin(x0 - x1),PySRFunction(X=>sin(x0 - x1))
5,0.25665018,0.5796453138100933,sin(x0) * cos(x1),sin(x0)*cos(x1),PySRFunction(X=>sin(x0)*cos(x1))
7,0.25228646,0.008574401206848162,sin(sin(x0) / sin(cos(x1))),sin(sin(x0)/sin(cos(x1))),PySRFunction(X=>sin(sin(x0)/sin(cos(x1))))
9,0.012127087,1.5175618211066562,sin(x0 - x1) + sin(x0 + x1),sin(x0 - x1) + sin(x0 + x1),PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1))
11,0.012010469,0.004831429801431687,(cos(x1) * sin(x0)) / 0.49448407,sin(x0)*cos(x1)/0.49448407,PySRFunction(X=>sin(x0)*cos(x1)/0.49448407)
12,0.012010468,8.326069869341043e-08,(sin(x0) * cos(x1)) / sin(0.5172407),sin(x0)*cos(x1)/sin(0.5172407),PySRFunction(X=>sin(x0)*cos(x1)/sin(0.5172407))
14,0.011521845,0.020766902082818266,(sin(x0) * ((x0 + x0) - sin(x1))) / (x0 / cos(x1)),(x0 + x0 - sin(x1))*sin(x0)/((x0/cos(x1))),PySRFunction(X=>(x0 + x0 - sin(x1))*sin(x0)/((x0/cos(x1))))
15,0.010568523,0.08636474367515218,(sin(x0 - x1) + sin(x0 + x1)) - (log(log(x0)) / x0),sin(x0 - x1) + sin(x0 + x1) - log(log(x0))/x0,PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1) - log(log(x0))/x0)
17,0.0104917325,0.0036462444775242965,((cos(x1) * sin(x0)) / 0.4955113) - (log(log(x0)) / x0),2.01811744757385*sin(x0)*cos(x1) - log(log(x0))/x0,PySRFunction(X=>2.01811744757385*sin(x0)*cos(x1) - log(log(x0))/x0)
19,0.010421993,0.0033346406166080336,(sin(x0 + x1) + sin(x0 - x1)) - (log(log(x0)) / (x0 + (x0 / x1))),sin(x0 - x1) + sin(x0 + x1) - log(log(x0))/(x0 + x0/x1),PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1) - log(log(x0))/(x0 + x0/x1))
21,0.010347205,0.0036009249490481644,((sin(x0) * cos(x1)) / 0.4950227) - (log(log(x0)) / ((x0 / x1) + x0)),2.02010938084253*sin(x0)*cos(x1) - log(log(x0))/(x0 + x0/x1),PySRFunction(X=>2.02010938084253*sin(x0)*cos(x1) - log(log(x0))/(x0 + x0/x1))
22,0.010346175,9.954874465642324e-05,((cos(x1) * sin(x0)) / exp(-0.70218503)) - (log(log(x0)) / (x0 + (x0 / x1))),2.01815762823834*sin(x0)*cos(x1) - log(log(x0))/(x0 + x0/x1),PySRFunction(X=>2.01815762823834*sin(x0)*cos(x1) - log(log(x0))/(x0 + x0/x1))
23,0.010313661,0.0031475590458084767,((cos(x1) * sin(x0)) / 0.4950227) - (log(log(x0)) / ((x0 + x1) * (x0 / x1))),2.02010938084253*sin(x0)*cos(x1) - x1*log(log(x0))/(x0*(x0 + x1)),PySRFunction(X=>2.02010938084253*sin(x0)*cos(x1) - x1*log(log(x0))/(x0*(x0 + x1)))
24,0.010312111,0.0001502974049084831,((sin(x0) * cos(x1)) / exp(-0.70186466)) - (log(log(x0)) / ((x1 + x0) / (x1 / x0))),2.01751117463668*sin(x0)*cos(x1) - x1*log(log(x0))/(x0*(x0 + x1)),PySRFunction(X=>2.01751117463668*sin(x0)*cos(x1) - x1*log(log(x0))/(x0*(x0 + x1)))
26,0.010230718,0.003962133254166553,((cos(x1) * sin(x0)) / exp(-0.7024619)) - (log(log(x0)) / (x0 - (20.412605 / x1))),2.01871647290096*sin(x0)*cos(x1) - log(log(x0))/(x0 - 20.412605/x1),PySRFunction(X=>2.01871647290096*sin(x0)*cos(x1) - log(log(x0))/(x0 - 20.412605/x1))
29,0.010219201,0.000375453849560478,((sin(x0) * cos(x1)) / exp(-0.70186466)) - ((log(x0) + -1.1105334) / ((x0 + x1) / (x1 / x0))),2.01751117463668*sin(x0)*cos(x1) - x1*(log(x0) - 1.1105334)/(x0*(x0 + x1)),PySRFunction(X=>2.01751117463668*sin(x0)*cos(x1) - x1*(log(x0) - 1.1105334)/(x0*(x0 + x1)))
35,0.010219004,3.2129370788195707e-06,((cos(x1) / sin(0.8945126)) / (0.63567 / sin(x0))) - ((log(x0) + -1.1164099) / ((x1 + x0) / (x1 / x0))),2.01709835371291*sin(x0)*cos(x1) - x1*(log(x0) - 1.1164099)/(x0*(x0 + x1)),PySRFunction(X=>2.01709835371291*sin(x0)*cos(x1) - x1*(log(x0) - 1.1164099)/(x0*(x0 + x1)))
