Complexity,Loss,Equation
1,3.0685027684308815e10,"x0"
3,0.08121500201904318,"175171.42370897022 + x0"
5,0.0054601023430231755,"175172.64974326774 + (1.2791194823705128 ^ x0)"
6,0.002739164997785701,"(-1.8535815035556118 * cos(x0)) + 175179.59018102477"
7,0.002495508802466001,"(sin(cos(x0)) * -2.086824245220917) + 175179.5944248752"
8,0.00033949120176090977,"((1.9416041110643019 * x0) + 175165.29562825034) - sin(x0)"
10,6.418435220450533e-6,"(175164.84368150515 + (x0 * 2.0221673857833515)) - (1.1843964715335475 * sin(x0))"
12,6.3767053920840015e-6,"((2.0255673684777586 * x0) + 175164.81101524716) - (1.1785294522048706 * (sin(x0) ^ 1.0176285323486256))"
16,5.07821845688947e-6,"-0.00010612172227206037 + (((2.0535168804774893 * x0) + (175164.99041336158 - 0.35609588426247346)) - (sin(x0) / (0.9746907417064128 ^ x0)))"
17,5.0756085179388255e-6,"(((175164.99620895693 - 0.35030029374673266) + (2.053403358909907 * x0)) - (sin(x0) / (0.9747065120140316 ^ x0))) - sin(0.010931688125278886)"
18,4.938440402893116e-6,"(0.5308900952453505 ^ x0) + (((175164.97042969285 - 0.37681055315027195) + (x0 * 2.0572099849456555)) - (sin(x0) / (0.9751855441425542 ^ x0)))"
19,3.475559917875145e-6,"(((2.048879873067114 * x0) + (175164.99557955857 - 0.35092969120281403)) - (sin(x0) / (0.976887134528137 ^ x0))) - (-0.005445777248861313 / sin(x0))"
21,2.7269381280024805e-6,"(2.404071360386304e-6 / (sin(x0) ^ x0)) + (((x0 * 2.050975904164105) + (175164.99639464717 - 0.3501145940535758)) - (sin(x0) / (0.9755512917718406 ^ x0)))"
23,1.9765996312662647e-6,"(((2.052092411071366 * x0) + (175164.99441558227 - 0.3527669023176662)) - (sin(x0) / (0.9750977973319666 ^ x0))) + ((175164.99434525744 ^ -0.6324670307224317) / sin(x0 ^ 1.6386074702351021))"
